BaseItemTypesKey,GrantedEffectsKey,Str,Dex,Int,GemTagsKeys,VaalVariant_BaseItemTypesKey,IsVaalVariant,Description,Consumed_ModsKey,GrantedEffectsKey2,MinionGlobalSkillLevelStat,SupportSkillName,Unknown0,Unknown1,AwakenedVariant,RegularVariant
"<5356, 0>","<7533, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5357, 0>","<7540, 0>",0,40,60,"[<20, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5358, 0>","<7534, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5359, 0>","<7537, 0>",0,40,60,"[<20, 0>, <47, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5360, 0>","<7542, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5361, 0>","<7551, 0>",0,0,100,"[<11, 0>, <25, 0>, <24, 0>, <4, 0>, <15, 0>, <8, 0>]","<null, null>",True,,"<null, null>","<2810, 0>","<null, null>",,True,True,<null>,<null>
"<5362, 0>","<7654, 0>",100,0,0,"[<9, 0>, <25, 0>, <24, 0>, <13, 0>, <14, 0>, <15, 0>, <40, 0>, <7, 0>]","<null, null>",True,,"<null, null>","<4549, 0>","<null, null>",,True,True,<null>,<null>
"<5363, 0>","<7557, 0>",0,0,100,"[<11, 0>, <25, 0>, <24, 0>, <4, 0>, <3, 0>, <14, 0>, <15, 0>, <38, 0>, <30, 0>]","<null, null>",True,,"<null, null>","<4844, 0>","<null, null>",,True,True,<null>,<null>
"<5364, 0>","<7570, 0>",0,60,40,"[<47, 0>, <10, 0>, <16, 0>, <20, 0>]","<null, null>",False,"Усиливает умения, бросающие ловушки.","<13151, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5365, 0>","<8435, 0>",0,40,60,"[<47, 0>, <11, 0>, <16, 0>, <21, 0>]","<null, null>",False,"Усиливает умения, бросающие мины.","<13169, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5366, 0>","<7614, 0>",100,0,0,"[<9, 0>, <25, 0>, <24, 0>, <13, 0>, <19, 0>, <14, 0>, <7, 0>, <40, 0>]","<null, null>",True,,"<null, null>","<4912, 0>","<null, null>",,True,True,<null>,<null>
"<5367, 0>","<7655, 0>",60,0,40,"[<0, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <15, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5368, 0>","<7657, 0>",60,0,40,"[<2, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <7, 0>, <36, 0>, <12, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5369, 0>","<7764, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <30, 0>, <3, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5370, 0>","<7771, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <3, 0>, <15, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5371, 0>","<7777, 0>",40,0,60,"[<11, 0>, <25, 0>, <8, 0>, <4, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5372, 0>","<7874, 0>",0,100,0,"[<3, 0>, <33, 0>, <13, 0>, <10, 0>, <16, 0>, <15, 0>]","<null, null>",False,Усиливает умения атак.,"<13152, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5373, 0>","<7904, 0>",0,40,60,"[<1, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, которое может охладить или создать охлаждающую область.","<13153, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5374, 0>","<7929, 0>",0,0,100,"[<1, 0>, <11, 0>, <25, 0>, <4, 0>, <30, 0>, <14, 0>, <15, 0>, <5, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5375, 0>","<7939, 0>",60,40,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5376, 0>","<7940, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5377, 0>","<7942, 0>",0,0,100,"[<2, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <18, 0>, <15, 0>, <32, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5378, 0>","<7946, 0>",100,0,0,"[<9, 0>, <25, 0>, <14, 0>, <4, 0>, <15, 0>, <12, 0>, <33, 0>, <39, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5379, 0>","<7947, 0>",100,0,0,"[<9, 0>, <25, 0>, <14, 0>, <4, 0>, <15, 0>, <12, 0>, <33, 0>, <39, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5380, 0>","<7958, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5381, 0>","<7960, 0>",60,0,40,"[<19, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения, устанавливающие тотемы.","<13154, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5382, 0>","<7984, 0>",40,0,60,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <15, 0>, <32, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5383, 0>","<7986, 0>",40,0,60,"[<32, 0>, <11, 0>, <25, 0>, <4, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5384, 0>","<8130, 0>",40,0,60,"[<0, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5385, 0>","<8136, 0>",0,0,100,"[<3, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5386, 0>","<8165, 0>",0,0,100,"[<3, 0>, <26, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <42, 0>]","<null, null>",False,,"<null, null>","<8166, 0>","<null, null>",,True,True,<null>,<null>
"<5390, 0>","<8170, 0>",0,0,100,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам. Усиленное умение похищает энергетический щит на основании нанесенного урона.","<13155, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5389, 0>","<8167, 0>",40,0,60,"[<0, 0>, <2, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5391, 0>","<8171, 0>",0,0,100,"[<12, 0>, <47, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5388, 0>","<8173, 0>",40,0,60,"[<2, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <30, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5393, 0>","<8175, 0>",0,40,60,"[<12, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5392, 0>","<8177, 0>",0,0,100,"[<11, 0>, <16, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5394, 0>","<8221, 0>",0,0,100,"[<14, 0>, <4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает чары, которые вы сотворяете сами. Не усиливает срабатывающие умения, умения ваал, мгновенные умения, поддерживаемые умения, умения с удержанием или создающие приспешников, или умения, используемые тотемами, ловушками или минами.","<13156, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5395, 0>","<8222, 0>",0,0,100,"[<4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает чары, заставляя их эффект повторяться при сотворении. Не усиливает умения со временем восстановления, срабатывающие умения, клейма, умения ваал, поддерживаемые умения, умения с удержанием или умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<13157, 0>","<null, null>","<null, null>",,True,True,<467>,<null>
"<5396, 0>","<8241, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <15, 0>, <34, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5397, 0>","<8399, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <15, 0>, <34, 0>, <8, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5398, 0>","<8244, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <22, 0>, <35, 0>, <37, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5399, 0>","<8248, 0>",0,100,0,"[<9, 0>, <25, 0>, <13, 0>, <15, 0>, <14, 0>, <7, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5400, 0>","<8249, 0>",0,0,100,"[<26, 0>, <10, 0>, <25, 0>, <8, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<8250, 0>","<null, null>",,True,True,<null>,<null>
"<5401, 0>","<8251, 0>",60,40,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5402, 0>","<8253, 0>",60,40,0,"[<29, 0>, <9, 0>, <25, 0>, <4, 0>, <41, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5403, 0>","<8255, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5404, 0>","<8256, 0>",60,40,0,"[<33, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5405, 0>","<8258, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5406, 0>","<8261, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5407, 0>","<8263, 0>",40,60,0,"[<10, 0>, <16, 0>, <7, 0>, <13, 0>, <15, 0>]","<null, null>",False,"Усиливает умения атак ближнего боя. Не усиливает умения, создающие приспешников.","<13161, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5408, 0>","<8264, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>, <25, 0>, <14, 0>]","<null, null>",False,"Усиливает умения атак ближнего боя. Не усиливает срабатывающие умения, умения, используемые тотемами и умения, создающие приспешников.","<13162, 0>","<8265, 0>","<null, null>",,True,True,<null>,<null>
"<5409, 0>","<8268, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <22, 0>, <15, 0>, <1, 0>, <35, 0>, <37, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5410, 0>","<8225, 0>",0,75,0,"[<12, 0>, <47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5411, 0>","<8286, 0>",60,40,0,"[<9, 0>, <25, 0>, <4, 0>, <12, 0>, <14, 0>, <41, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5412, 0>","<8287, 0>",40,60,0,"[<13, 0>, <33, 0>, <10, 0>, <16, 0>]","<null, null>",False,Усиливает умения атак.,"<13158, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5413, 0>","<8288, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5414, 0>","<8289, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <12, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5415, 0>","<8317, 0>",100,0,0,"[<14, 0>, <9, 0>, <16, 0>, <7, 0>, <13, 0>]","<null, null>",False,Усиливает умения атак ближнего боя.,"<13159, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5416, 0>","<8352, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>]","<null, null>",False,Усиливает умения атак ближнего боя. Приспешники не могут накапливать заряды свирепости.,"<13160, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5417, 0>","<8392, 0>",0,60,40,"[<47, 0>, <10, 0>, <25, 0>, <13, 0>, <5, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5418, 0>","<8394, 0>",0,0,100,"[<11, 0>, <25, 0>, <33, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5419, 0>","<8397, 0>",0,60,40,"[<10, 0>, <25, 0>, <35, 0>, <14, 0>, <3, 0>, <22, 0>, <37, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5420, 0>","<8398, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <3, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5421, 0>","<8400, 0>",0,0,100,"[<11, 0>, <16, 0>, <8, 0>, <15, 0>]","<null, null>",False,"Усиливает умения, создающие приспешников.","<13163, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5422, 0>","<8401, 0>",0,0,100,"[<11, 0>, <16, 0>, <8, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,"Усиливает умения, создающие приспешников.","<13165, 0>","<8402, 0>","<null, null>",,True,True,<null>,<null>
"<5423, 0>","<8403, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <22, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5424, 0>","<8405, 0>",0,60,40,"[<13, 0>, <47, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает умения атак. Не усиливает умения, создающие приспешников.","<13166, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5425, 0>","<8406, 0>",0,0,100,"[<11, 0>, <16, 0>, <8, 0>]","<null, null>",False,"Усиливает умения, создающие приспешников.","<13164, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5479, 0>","<8407, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <22, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5426, 0>","<8409, 0>",0,40,60,"[<21, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <12, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5427, 0>","<8411, 0>",0,40,60,"[<20, 0>, <21, 0>, <11, 0>, <25, 0>, <4, 0>, <8, 0>, <1, 0>, <2, 0>, <14, 0>, <12, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5428, 0>","<8428, 0>",0,40,60,"[<21, 0>, <11, 0>, <16, 0>, <14, 0>, <12, 0>]","<null, null>",False,"Усиливает чары или атаки, использующие луки или жезлы. Вместо использования этого умения вы будете бросать мину, которая будет использовать это умение, когда вы её взрываете. Мины не могут использовать поддерживаемые умения.","<13055, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5472, 0>","<8429, 0>",40,0,60,"[<0, 0>, <14, 0>, <11, 0>, <16, 0>, <8, 0>]","<null, null>",False,"Усиливает умения, создающие приспешников.","<13167, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5429, 0>","<8431, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <14, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5430, 0>","<8432, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5431, 0>","<8436, 0>",0,60,40,"[<10, 0>, <16, 0>, <20, 0>, <21, 0>]","<null, null>",False,"Усиливает умения, бросающие ловушки или мины.","<13168, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5432, 0>","<8445, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <19, 0>, <33, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5433, 0>","<8446, 0>",0,100,0,"[<6, 0>, <13, 0>, <10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает умения атак лука, которые в качестве снарядов выпускают вперёд стрелы. Эти умения теперь будут выпускать заряженную стрелу в воздух, которая приземлится в указанной точке. Затем стрелы усиленных умений будут выпущены из этой точки кольцом. Не может усиливать умения, которые уже выпускают стрелы в воздух, поддерживаемые умения или умения, создающие приспешников.","<13130, 0>","<null, null>","<null, null>",,True,True,<444>,<null>
"<5434, 0>","<8448, 0>",0,100,0,"[<6, 0>, <13, 0>, <10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает атакующие умения снарядов, которые используют луки или жезлы. Не усиливает срабатывающие умения, поддерживаемые умения или умения, создающие приспешников.","<13129, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5435, 0>","<8449, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5436, 0>","<8454, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <0, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5039, 0>","<7944, 0>",0,100,0,"[<10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает умение, выпускающее снаряды в направлении от использующего умение. Не действует на снаряды, выпускаемые из других источников как второстепенные эффекты.","<13146, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5437, 0>","<8456, 0>",100,0,0,"[<0, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13170, 0>","<null, null>","<null, null>",,True,True,<null>,<33>
"<5438, 0>","<8457, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>]","<null, null>",False,"Усиливает умения ударов ближнего боя так, что они атакуют дополнительные цели. Дополнительные цели должны находиться на минимальном расстоянии от использующего умение. При усилении умения атаки приспешников, умения приспешников не будут атаковать дополнительные цели. Нельзя усилить срабатывающие умения.","<13171, 0>","<null, null>","<null, null>",,True,True,<null>,<345>
"<5439, 0>","<8458, 0>",100,0,0,"[<33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13172, 0>","<null, null>","<null, null>",,True,True,<null>,<333>
"<5440, 0>","<8459, 0>",60,0,40,"[<0, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам или урон от горения.","<13173, 0>","<null, null>","<null, null>",,True,True,<null>,<191>
"<5441, 0>","<8460, 0>",60,0,40,"[<13, 0>, <9, 0>, <16, 0>]","<null, null>",False,Усиливает умения атак.,"<13174, 0>","<null, null>","<null, null>",,True,True,<null>,<112>
"<5442, 0>","<8461, 0>",100,0,0,"[<0, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам. Удары этим умением пробивают вражеское сопротивление огню.","<13175, 0>","<null, null>","<null, null>",,True,True,<null>,<171>
"<5443, 0>","<8462, 0>",60,0,40,"[<9, 0>, <16, 0>, <12, 0>]","<null, null>",False,"Усиливает любую ауру, действующую на вас и ваших союзников. Аура перестает действовать на вас, но действует на союзников с усиленным эффектом. Нельзя усиливать проклятия или другие ауры, действующие только на врагов. Нельзя усиливать тотемы.","<13176, 0>","<null, null>","<null, null>",,True,True,<null>,<244>
"<5444, 0>","<8463, 0>",100,0,0,"[<7, 0>, <33, 0>, <9, 0>, <16, 0>, <13, 0>]","<null, null>",False,Усиливает любое умение атак ближнего боя.,"<13177, 0>","<null, null>","<null, null>",,True,True,<null>,<82>
"<5445, 0>","<8464, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>, <14, 0>]","<null, null>",False,Усиливает умения ударов ближнего боя. Удары в ближнем бою наносят урон по области вокруг каждой поражённой цели.,"<13178, 0>","<null, null>","<null, null>",,True,True,<null>,<188>
"<5446, 0>","<8465, 0>",60,40,0,"[<13, 0>, <7, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения атак ближнего боя. Атаки повторяются трижды, каждый раз выбирая целью случайного врага. Нельзя усилить умения ваал, умения тотемов, поддерживаемые умения и срабатывающие умения.","<13179, 0>","<null, null>","<null, null>",,True,True,<null>,<186>
"<5447, 0>","<8466, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13180, 0>","<null, null>","<null, null>",,True,True,<null>,<38>
"<5448, 0>","<8467, 0>",0,100,0,"[<6, 0>, <13, 0>, <10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает умения атак лука, которые в качестве снарядов выпускают вперёд стрелы. Эти умения теперь будут выпускать заряженную стрелу в воздух, которая приземлится в указанной точке. Затем стрелы усиленных умений будут выпущены из этой точки кольцом. Не может усиливать умения, которые уже выпускают стрелы в воздух, поддерживаемые умения или умения, создающие приспешников.","<13181, 0>","<null, null>","<null, null>",,True,True,<null>,<428>
"<5449, 0>","<8468, 0>",0,60,40,"[<47, 0>, <10, 0>, <16, 0>, <4, 0>, <26, 0>]","<null, null>",False,"Должен одновременно усиливать умение атаки и чары. Умение вызовет срабатывание чар при нанесении критического удара врагу. Нельзя усилить тотемы, ловушки и мины. Невозможно вызвать срабатывание умений ваал, поддерживаемых умений и умений с удержанием.","<13182, 0>","<8469, 0>","<null, null>",,True,True,<null>,<196>
"<5450, 0>","<8470, 0>",0,100,0,"[<10, 0>, <16, 0>, <18, 0>, <5, 0>]","<null, null>",False,"Усиливает умения снарядов и любое умение, действующее по цепи.","<13183, 0>","<null, null>","<null, null>",,True,True,<null>,<175>
"<5451, 0>","<8471, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам. Удары этим умением пробивают вражеское сопротивление холоду.","<13184, 0>","<null, null>","<null, null>",,True,True,<null>,<172>
"<5452, 0>","<8472, 0>",0,60,40,"[<10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13185, 0>","<null, null>","<null, null>",,True,True,<null>,<325>
"<5453, 0>","<8473, 0>",0,100,0,"[<10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает умения снарядов. Снаряды два раза разветвляются на два при попадании в первого врага, и не пронзают его.","<13186, 0>","<null, null>","<null, null>",,True,True,<null>,<177>
"<5454, 0>","<8474, 0>",0,100,0,"[<10, 0>, <16, 0>, <5, 0>]","<null, null>",False,Усиливает умения снарядов.,"<13187, 0>","<null, null>","<null, null>",,True,True,<null>,<35>
"<5455, 0>","<8475, 0>",0,100,0,"[<10, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение с временем действия или умение, накладывающее состояния ударами.","<13188, 0>","<null, null>","<null, null>",,True,True,<null>,<305>
"<5456, 0>","<8476, 0>",0,60,40,"[<3, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее урон.","<13189, 0>","<null, null>","<null, null>",,True,True,<null>,<303>
"<5457, 0>","<8477, 0>",0,100,0,"[<5, 0>, <13, 0>, <33, 0>, <3, 0>, <10, 0>, <16, 0>]","<null, null>",False,Усиливает умения снарядов.,"<13190, 0>","<null, null>","<null, null>",,True,True,<null>,<229>
"<5458, 0>","<8478, 0>",0,0,100,"[<3, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13191, 0>","<null, null>","<null, null>",,True,True,<null>,<61>
"<5459, 0>","<8479, 0>",0,0,100,"[<2, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13192, 0>","<null, null>","<null, null>",,True,True,<null>,<41>
"<5460, 0>","<8480, 0>",0,0,100,"[<11, 0>, <16, 0>, <42, 0>, <12, 0>]","<null, null>",False,"Усиливает умения проклятий порчи, превращая их в ауры, которые действуют на врагов вокруг вас.","<13193, 0>","<null, null>","<null, null>",,True,True,<null>,<269>
"<5461, 0>","<8481, 0>",0,40,60,"[<11, 0>, <16, 0>, <30, 0>, <4, 0>, <26, 0>]","<null, null>",False,"Должен одновременно усиливать поддерживаемое умение и не поддерживаемые чары. Поддерживаемое умение периодически будет вызывать срабатывание чар. Не может усиливать умения, используемые тотемами, ловушками и минами. Невозможно вызвать срабатывание умений ваал, поддерживаемых умений и умений с удержанием.","<13194, 0>","<8482, 0>","<null, null>",,True,True,<null>,<319>
"<5462, 0>","<8483, 0>",0,0,100,"[<4, 0>, <47, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение атак или чары, наносящие урон.","<13195, 0>","<null, null>","<null, null>",,True,True,<null>,<304>
