HideoutNPCsKey,Order,AddMod,Cost_BaseItemTypesKeys,Cost_Values,RequiredLevel,Name,CraftingBenchCustomAction,ItemClassesKeys,Links,SocketColours,Sockets,ItemQuantity,Unknown0,Description,IsDisabled,IsAreaOption,RecipeIds,Tier,CraftingItemClassCategoriesKeys,MaximumMapTier,CraftingBenchUnlockCategoriesKey,UnveilsRequired,UnveilsRequired2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,AddEnchantment,SortCategory,Unknown9,Unknown10
"<3, 0>",184,"<17059, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[160],3,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<45, 0>",True
"<3, 0>",185,"<17054, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[158],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<45, 0>",True
"<3, 0>",186,"<17055, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[159],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<45, 0>",True
"<3, 0>",187,"<17056, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[160],3,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<45, 0>",True
"<3, 0>",188,"<17060, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[158],1,"[<9, 0>, <10, 0>, <13, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<16, 0>",True
"<3, 0>",189,"<17061, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[159],2,"[<9, 0>, <10, 0>, <13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<16, 0>",True
"<3, 0>",190,"<17062, 0>","[<10, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[180],1,"[<9, 0>, <10, 0>, <13, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<389, 0>",True
"<3, 0>",191,"<17063, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[181],2,"[<9, 0>, <10, 0>, <13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<389, 0>",True
"<3, 0>",192,"<17067, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[170],1,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",193,"<17068, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[171],2,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",194,"<17069, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[172],3,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",195,"<17064, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[170],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",196,"<17065, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[171],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",197,"<17066, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[172],3,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2505, 0>",True
"<3, 0>",198,"<17073, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[173],1,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",199,"<17074, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[174],2,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",200,"<17075, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[175],3,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",201,"<17070, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[173],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",202,"<17071, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[174],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",203,"<17072, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[175],3,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2507, 0>",True
"<3, 0>",204,"<17079, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[176],1,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",205,"<17080, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[178],2,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",206,"<17081, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[179],3,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",207,"<17076, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[176],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",208,"<17077, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[178],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",209,"<17078, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[179],3,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<2509, 0>",True
"<3, 0>",210,"<17082, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[190],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<286, 0>",True
"<3, 0>",211,"<17083, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[191],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<286, 0>",True
"<3, 0>",212,"<17084, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[254],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<286, 0>",True
"<3, 0>",213,"<17085, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[190],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<218, 0>",True
"<3, 0>",214,"<17086, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[191],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<218, 0>",True
"<3, 0>",215,"<17087, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[254],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<218, 0>",True
"<3, 0>",216,"<17090, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[190],1,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<220, 0>",True
"<3, 0>",217,"<17091, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[191],2,"[<1, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<220, 0>",True
"<3, 0>",218,"<17088, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[190],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<220, 0>",True
"<3, 0>",219,"<17089, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[191],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<220, 0>",True
"<3, 0>",220,"<17092, 0>","[<11, 0>]",[9],0,,7,[],0,,0,0,[],,False,False,[190],1,"[<13, 0>, <10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<210, 0>",True
"<3, 0>",221,"<17093, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[191],2,"[<13, 0>, <10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<210, 0>",True
"<3, 0>",222,"<17094, 0>","[<17, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[192],1,"[<11, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<455, 0>",True
"<3, 0>",223,"<17095, 0>","[<17, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[193],2,"[<11, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<455, 0>",True
"<3, 0>",224,"<17096, 0>","[<14, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<5, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2030, 0>",True
"<3, 0>",225,"<17097, 0>","[<14, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<5, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2030, 0>",True
"<3, 0>",226,"<17098, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<8, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2136, 0>",True
"<3, 0>",227,"<17099, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<8, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2136, 0>",True
"<3, 0>",228,"<17100, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<8, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7676, 0>",True
"<3, 0>",229,"<17101, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<8, 0>, <7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7676, 0>",True
"<3, 0>",230,"<17102, 0>","[<11, 0>]",[9],0,,7,[],0,,0,0,[],,False,False,[196],1,"[<4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<35, 0>",True
"<3, 0>",231,"<17103, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[197],2,"[<4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<35, 0>",True
"<3, 0>",232,"<17104, 0>","[<7, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[196],1,"[<4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1545, 0>",True
"<3, 0>",233,"<17105, 0>","[<14, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[197],2,"[<4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1545, 0>",True
"<3, 0>",234,"<17106, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1417, 0>",True
"<3, 0>",235,"<17107, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1417, 0>",True
"<3, 0>",236,"<17108, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<3623, 0>",True
"<3, 0>",237,"<17109, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<3623, 0>",True
"<3, 0>",238,"<17110, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1414, 0>",True
"<3, 0>",239,"<17111, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1414, 0>",True
"<3, 0>",240,"<17112, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1414, 0>",True
"<3, 0>",241,"<17113, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1414, 0>",True
"<3, 0>",242,"<17114, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<107, 0>",True
"<3, 0>",243,"<17115, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<5, 0>, <7, 0>, <8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<107, 0>",True
"<3, 0>",244,"<17116, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[198],1,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<130, 0>",True
"<3, 0>",245,"<17117, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[199],2,"[<6, 0>, <4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<130, 0>",True
"<3, 0>",246,"<17120, 0>","[<14, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[226],0,"[<4, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2028, 0>",True
"<3, 0>",247,"<17121, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[227],0,"[<6, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1987, 0>",True
"<3, 0>",248,"<17122, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[227],0,"[<5, 0>, <9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1988, 0>",True
"<3, 0>",249,"<17123, 0>","[<15, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[228],1,"[<5, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<414, 0>",True
"<3, 0>",250,"<17124, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[229],2,"[<5, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<414, 0>",True
"<3, 0>",251,"<17125, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[228],0,"[<7, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<416, 0>",True
"<3, 0>",252,"<17126, 0>","[<15, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[228],1,"[<9, 0>, <10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<413, 0>",True
"<3, 0>",253,"<17127, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[229],2,"[<9, 0>, <10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<413, 0>",True
"<3, 0>",254,"<17131, 0>","[<15, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[228],1,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",255,"<17132, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[229],2,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",256,"<17133, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[255],3,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",257,"<17128, 0>","[<15, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[228],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",258,"<17129, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[229],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",259,"<17130, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[255],3,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<421, 0>",True
"<3, 0>",260,"<17136, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1315, 0>",True
"<3, 0>",261,"<17137, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1315, 0>",True
"<3, 0>",262,"<17134, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1315, 0>",True
"<3, 0>",263,"<17135, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1315, 0>",True
"<3, 0>",264,"<17140, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1316, 0>",True
"<3, 0>",265,"<17141, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1316, 0>",True
"<3, 0>",266,"<17138, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1316, 0>",True
"<3, 0>",267,"<17139, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1316, 0>",True
"<3, 0>",268,"<17144, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1317, 0>",True
"<3, 0>",269,"<17145, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1317, 0>",True
"<3, 0>",270,"<17142, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1317, 0>",True
"<3, 0>",271,"<17143, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1317, 0>",True
"<3, 0>",272,"<17148, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1318, 0>",True
"<3, 0>",273,"<17149, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<1, 0>, <3, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1318, 0>",True
"<3, 0>",274,"<17146, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[230],1,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1318, 0>",True
"<3, 0>",275,"<17147, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[231],2,"[<0, 0>, <2, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1318, 0>",True
"<3, 0>",276,"<16944, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[168],0,"[<4, 0>, <9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<97, 0>",True
"<3, 0>",277,"<16946, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[168],1,"[<4, 0>, <10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<94, 0>",True
"<3, 0>",278,"<16952, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[168],0,"[<10, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7649, 0>",True
"<3, 0>",279,"<21627, 0>","[<6, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[147],0,"[<9, 0>, <10, 0>, <11, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7748, 0>",True
"<3, 0>",280,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24041, 0>","<4, 0>","<null, null>",True
"<3, 0>",281,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24042, 0>","<4, 0>","<null, null>",True
"<3, 0>",282,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24043, 0>","<4, 0>","<null, null>",True
"<3, 0>",283,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24044, 0>","<4, 0>","<null, null>",True
"<3, 0>",284,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24045, 0>","<4, 0>","<null, null>",True
"<3, 0>",285,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,Retirer les Enchantements,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24047, 0>","<4, 0>","<null, null>",True
"<3, 0>",286,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24048, 0>","<4, 0>","<null, null>",True
"<3, 0>",287,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24049, 0>","<4, 0>","<null, null>",True
"<3, 0>",288,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24050, 0>","<4, 0>","<null, null>",True
