Id,Unknown0,IsSummoned,Armour,Evasion,EnergyShieldFromLife,DamageSpread,MonsterResistancesKey,IsLargeAbyssMonster,IsSmallAbyssMonster,Flag0
VaalSnakeTempleMap,100,False,15,15,0,20,"<5, 0>",False,False,True
VaalBloodChieftainTemple,100,False,20,0,0,20,"<18, 0>",False,False,False
VaalBloodChieftainTempleMap,100,False,20,0,0,20,"<18, 0>",False,False,False
VaalBloodMonkeyTemple,100,False,0,15,0,20,"<1, 0>",False,False,False
VaalBloodMonkeyTempleMap,100,False,0,15,0,20,"<1, 0>",False,False,False
VaalGemFrogTemple,100,False,0,50,0,20,"<6, 0>",False,False,True
VaalGemFrogTempleMap,100,False,0,50,0,20,"<6, 0>",False,False,True
VaalIguanaTemple,100,False,0,20,50,20,"<22, 0>",False,False,False
VaalIguanaTempleMap,100,False,0,20,50,20,"<22, 0>",False,False,False
VaalConstructRangedIncursion,100,False,0,10,0,20,"<8, 0>",False,False,False
VaalConstructRangedIncursionMap,100,False,0,10,0,20,"<8, 0>",False,False,False
VaalConstructRangedIncursionTemple,100,False,0,10,0,20,"<8, 0>",False,False,False
VaalConstructRangedIncursionTempleMap,100,False,0,10,0,20,"<8, 0>",False,False,False
VaalConstructLargeIncursion,100,False,80,0,0,20,"<23, 0>",False,False,True
VaalConstructLargeIncursionMap,100,False,80,0,0,20,"<23, 0>",False,False,True
VaalConstructLargeIncursionTemple,100,False,80,0,0,20,"<23, 0>",False,False,True
VaalConstructLargeIncursionTempleMap,100,False,80,0,0,20,"<23, 0>",False,False,True
VaalWraith,100,False,0,0,20,20,"<2, 0>",False,True,False
VaalWraithMap,100,False,0,0,20,20,"<2, 0>",False,True,False
VaalWraithRanged,100,False,0,0,20,20,"<2, 0>",False,True,False
VaalWraithRangedMap,100,False,0,0,20,20,"<2, 0>",False,True,False
VaalWraithChampion,100,False,0,0,100,20,"<19, 0>",False,True,False
VaalWraithChampionTreasurer,100,False,0,0,100,20,"<19, 0>",False,True,False
VaalWraithChampionMap,100,False,0,0,100,20,"<19, 0>",False,True,False
VaalWraithBossDelve,100,False,0,0,100,20,"<19, 0>",False,False,False
VaalWraithBossDelveMinion,100,False,0,0,100,20,"<19, 0>",False,False,False
VaalWraithUltimatum,100,False,0,0,20,20,"<2, 0>",True,False,False
JaguarDemonUltimatum,100,False,0,60,20,20,"<2, 0>",True,False,False
AlvaValai,100,False,33,33,33,20,"<34, 0>",False,False,False
EinharFrey,100,False,33,33,33,20,"<34, 0>",False,False,False
Kirac,100,False,50,50,0,20,"<34, 0>",False,False,False
VaalIncursionSpider,100,False,0,50,0,20,"<47, 0>",False,False,True
DelveSpiderSmall,100,False,0,50,0,20,"<47, 0>",False,True,False
DelveSpiderSwarm,100,False,0,50,0,20,"<2, 0>",False,True,False
DelveSpiderSwarmSpawned,100,False,0,50,0,20,"<2, 0>",False,True,False
DelveSpiderPacksMedium,100,False,0,75,0,20,"<2, 0>",False,True,False
DelveSpiderPacksMother,100,False,0,100,0,20,"<19, 0>",False,True,False
DelveSpiderMedium,100,False,0,50,0,20,"<47, 0>",False,True,True
VaalIncursionRobotSpider,100,False,50,50,0,20,"<47, 0>",False,False,True
DelveSpiderRobot,100,False,50,50,0,20,"<47, 0>",True,False,True
VaalCityBoss,100,False,50,0,20,20,"<34, 0>",False,False,False
ProtoVaalCityBoss,100,False,50,50,0,20,"<35, 0>",False,False,False
ProtoVaalCityBossTower,100,True,0,0,0,0,"<0, 0>",False,False,False
Weta,100,False,0,50,0,20,"<2, 0>",False,True,False
WetaGiant,100,False,50,50,0,20,"<19, 0>",False,True,False
TaowuChampion,100,False,50,0,50,20,"<18, 0>",False,True,False
TaowuEncounterBoss,100,False,50,0,50,20,"<34, 0>",True,False,False
CaveDwellerChampion,100,False,0,50,50,20,"<20, 0>",False,True,False
CaveDwellerEncounterBoss,100,False,0,50,50,20,"<34, 0>",True,False,False
SpinningPyramidOfDoom,100,False,0,0,0,20,"<34, 0>",False,False,False
DelveMonkey,100,False,0,50,0,20,"<1, 0>",False,True,False
DelveMonkey2,100,False,0,50,0,20,"<1, 0>",False,True,False
ProtoVaalWarrior,100,False,60,60,0,20,"<17, 0>",False,True,False
ProtoVaalWarriorElite,100,False,100,100,0,20,"<47, 0>",False,True,False
ProtoVaalMapBossSoldier,100,False,100,100,0,20,"<47, 0>",False,False,False
ProtoVaalNecromancer,100,False,0,0,100,20,"<47, 0>",False,True,False
ProtoVaalNecromancerMapBoss,100,False,0,0,100,20,"<34, 0>",False,False,False
QiongqiChampion,100,False,100,0,0,20,"<17, 0>",False,True,False
QiongqiEncounterBoss,100,False,100,0,0,20,"<34, 0>",True,False,False
DelveAzuriteTurret,100,False,0,0,50,20,"<47, 0>",False,True,False
DelveAzuriteTurretSpawned,100,False,0,0,50,20,"<47, 0>",False,True,False
DelveMineBat,100,False,0,20,0,20,"<3, 0>",False,True,True
DelveMineBatRanged,100,False,0,20,0,20,"<3, 0>",False,True,True
HeraldOfAgonyMinion,340,True,0,0,0,20,"<0, 0>",False,False,False
ArcticGolemDelve,100,False,60,40,0,20,"<18, 0>",False,True,False
SummonedSkullIcyDelve,100,False,0,0,0,20,"<2, 0>",False,True,False
Relic,100,True,0,0,150,0,"<41, 0>",False,False,False
DelveNecromancer,100,False,0,0,100,20,"<36, 0>",False,True,True
DelveZombie,100,False,50,0,0,20,"<2, 0>",False,True,False
DelveZombieFast,100,False,50,0,0,20,"<2, 0>",False,True,False
DelveAzuriteAnt,100,False,33,33,33,20,"<8, 0>",False,False,False
AbyssLichObelisk,100,False,0,0,0,20,"<8, 0>",False,False,False
DelvePetrificationStatue,100,False,100,0,100,20,"<34, 0>",True,False,False
LightFlies,100,False,0,0,0,0,"<0, 0>",False,False,False
DelveAbyssCultist,100,False,0,0,100,20,"<23, 0>",True,False,False
DelveAbyssCultistCrystal,100,False,0,0,100,20,"<8, 0>",False,True,False
DelveAbyssCultistObject,100,False,0,0,100,20,"<0, 0>",False,False,False
MasterNinjaCop,100,False,0,100,0,20,"<23, 0>",False,False,False
BetrayalFortWall,100,False,100,0,0,20,"<0, 0>",False,True,False
BetrayalCatarina,100,False,0,0,500,20,"<35, 0>",False,False,False
BetrayalCatarinaFinal,100,False,0,0,500,20,"<35, 0>",False,False,False
BetrayalHaku,100,False,100,0,0,20,"<34, 0>",False,False,False
BetrayalElreon,100,False,50,0,50,20,"<34, 0>",False,False,False
BetrayalTora,100,False,0,100,0,20,"<34, 0>",False,False,False
BetrayalVagan,100,False,50,50,0,20,"<34, 0>",False,False,False
BetrayalVorici,100,False,0,50,50,20,"<34, 0>",False,False,False
BetrayalVoriciClone,100,False,0,50,50,20,"<34, 0>",False,False,False
BetrayalHillock_,100,False,100,0,0,20,"<34, 0>",False,False,False
BetrayalLeo,100,False,50,50,0,20,"<34, 0>",False,False,False
BetrayalGrenn,100,False,0,50,50,20,"<34, 0>",False,False,False
BetrayalJanus,100,False,0,0,100,20,"<34, 0>",False,False,False
BetrayalBreach,100,False,33,33,33,20,"<34, 0>",False,False,False
BetrayalGravicius,100,False,50,0,50,20,"<34, 0>",False,False,False
BetrayalThane,100,False,100,0,0,20,"<34, 0>",False,False,False
BetrayalKeema,100,False,50,50,0,20,"<34, 0>",False,False,False
BetrayalRin,100,False,0,100,0,20,"<34, 0>",False,False,False
BetrayalCameria,100,False,100,0,0,20,"<34, 0>",False,False,False
BetrayalAislin,100,False,0,50,50,20,"<34, 0>",False,False,False
BetrayalRiker,100,False,0,100,0,20,"<34, 0>",False,False,False
BetrayalRaisedZombie,100,False,100,0,0,20,"<8, 0>",False,True,False
BetrayalPhantasm,100,False,0,0,100,20,"<17, 0>",True,False,False
BetrayalNecromancer,100,False,0,0,100,20,"<36, 0>",True,False,True
BetrayalOssuaryWitch,100,False,0,0,100,20,"<8, 0>",True,False,False
BetrayalSkeleton,100,False,15,0,0,20,"<3, 0>",False,True,False
BetrayalSkeletonRanged,100,False,15,0,0,20,"<3, 0>",False,True,False
BetrayalTotem,100,False,100,0,0,0,"<0, 0>",False,True,False
BetrayalMassSkeleton,100,False,50,0,0,20,"<20, 0>",True,False,False
BetrayalSkeletonCannon,100,False,25,25,0,20,"<36, 0>",True,False,False
BetrayalSecretPolice,100,False,0,40,20,20,"<17, 0>",False,True,False
BetrayalSecretPoliceChampion,100,False,0,40,20,20,"<36, 0>",True,False,False
BetrayalScientist,100,False,0,0,50,20,"<36, 0>",False,True,False
BetrayalHandfinger,100,False,50,50,0,20,"<2, 0>",False,True,False
BetrayalRegurgitator,100,False,0,0,0,20,"<7, 0>",False,True,False
BetrayalBloodworm,100,False,0,0,0,10,"<0, 0>",False,True,False
BetrayalRat,100,False,0,25,0,20,"<20, 0>",False,True,False
BetrayalRatMedium,100,False,0,25,0,20,"<20, 0>",False,True,False
BetrayalLabSpawner,100,False,0,0,0,20,"<0, 0>",False,False,False
BetrayalBlackguard1h,100,False,30,10,0,20,"<17, 0>",False,True,False
BetrayalBlackguard1hCartGuard,100,False,30,10,0,20,"<17, 0>",False,True,False
BetrayalBlackguard2h,100,False,10,30,0,20,"<17, 0>",False,True,False
BetrayalBlackguard2hCartGuard,100,False,10,30,0,20,"<17, 0>",False,True,False
BetrayalBlackguardChampion,100,False,10,30,0,20,"<36, 0>",True,False,False
BetrayalBlackguardChampionCartGuard,100,False,10,30,0,20,"<17, 0>",True,False,False
BetrayalBlackguardRanged,100,False,10,20,0,20,"<2, 0>",False,True,False
BetrayalBlackguardRangedCartGuard,100,False,10,20,0,20,"<2, 0>",False,True,False
BetrayalDjinnMemberMelee,100,False,50,50,0,20,"<36, 0>",False,True,False
BetrayalDjinnMemberCaster,100,False,0,50,50,20,"<36, 0>",False,True,False
ArcticBreathSkull,100,True,0,0,0,0,"<0, 0>",False,False,False
SynthesisRibbonLarge,100,False,0,0,100,20,"<26, 0>",True,False,False
SynthesisRibbon,100,False,25,25,0,20,"<2, 0>",False,True,False
SynthesisDrone,100,False,0,0,60,20,"<3, 0>",False,True,False
SynthesisDroneTurret,100,False,0,0,0,20,"<0, 0>",False,True,False
SynthesisWalker,100,False,50,0,0,20,"<2, 0>",False,True,False
SynthesisHound,100,False,50,50,0,20,"<17, 0>",False,True,False
SynthesisHoundChampion,100,False,50,50,0,20,"<23, 0>",True,False,False
SynthesisSoulstealer1,100,False,0,0,200,20,"<25, 0>",False,True,False
SynthesisSoulstealer2,100,False,0,0,200,20,"<26, 0>",False,True,False
SynthesisSoulstealer3,100,False,0,0,200,20,"<27, 0>",False,True,False
SynthesisSoulstealer4,100,False,0,0,200,20,"<33, 0>",False,True,False
SynthesisGolemBoss,100,False,100,0,100,20,"<35, 0>",False,False,False
SynthesisGolemChampion,100,False,50,0,50,20,"<23, 0>",True,False,False
SynthesisSoulstealerGuardian1,100,False,0,0,300,20,"<35, 0>",False,False,False
SynthesisSoulstealerGuardian2,100,False,0,0,300,20,"<35, 0>",False,False,False
SynthesisSoulstealerGuardian3,100,False,0,0,300,20,"<35, 0>",False,False,False
SynthesisSoulstealerGuardian4,100,False,100,0,150,20,"<35, 0>",False,False,False
SynthesisSoulstealerBoss,100,False,0,0,500,20,"<35, 0>",False,False,False
SynthesisSoulstealerBossStandalone,100,False,0,0,500,20,"<35, 0>",False,False,False
SynthesisVenarius,100,False,0,0,100,20,"<35, 0>",False,False,False
SynthesisWyvern,100,False,0,75,25,20,"<17, 0>",True,False,False
SynthesisFireElemental,100,False,0,0,0,20,"<18, 0>",False,True,False
SynthesisIceElemental,140,False,0,0,0,20,"<19, 0>",False,True,False
SynthesisGladiator,100,False,50,50,0,20,"<17, 0>",False,True,False
SynthesisCockerel,100,False,0,50,0,20,"<20, 0>",False,True,False
SynthesisCockerelBow,100,False,0,50,0,20,"<20, 0>",False,True,False
SynthesisKaomArcher,100,False,0,50,0,20,"<15, 0>",False,True,False
SynthesisKaomWarrior1,100,False,50,0,0,20,"<18, 0>",False,True,False
SynthesisKaomWarrior2,100,False,50,0,0,20,"<18, 0>",False,True,False
SynthesisTaster,100,False,0,0,0,20,"<1, 0>",False,True,False
SynthesisHalfSkeletonRanged,100,False,0,50,0,20,"<8, 0>",False,True,False
SynthesisHalfSkeleton,100,False,50,0,0,30,"<8, 0>",False,True,False
SynthesisSkeletonAbyss,100,False,25,25,0,30,"<20, 0>",False,True,False
SynthesisSkeletonAbyssLance,100,False,25,25,0,30,"<20, 0>",False,True,False
SynthesisFlamebearerAbyss,100,False,0,25,25,20,"<18, 0>",False,True,False
SynthesisHuhuGrub,100,False,0,50,0,20,"<19, 0>",False,True,False
SynthesisCityStalker,100,False,0,0,50,20,"<8, 0>",False,True,False
SynthesisCityStalkerElite,100,False,50,0,50,20,"<23, 0>",False,True,False
SynthesisCityStalkerArmour,100,False,50,0,50,20,"<23, 0>",False,True,False
SynthesisNessaCrab,100,False,100,0,0,20,"<18, 0>",False,True,False
SynthesisSquid,100,False,0,40,60,20,"<20, 0>",False,True,True
SynthesisSeaWitch,100,False,0,0,100,20,"<19, 0>",False,True,True
SynthesisSeaWitchFrostbolt,100,False,0,0,100,20,"<19, 0>",False,True,True
SynthesisPhantasm,100,False,0,0,50,20,"<17, 0>",False,True,False
SynthesisWraith,100,False,0,0,50,20,"<3, 0>",False,True,False
SynthesisNecromancer,100,False,0,0,100,20,"<20, 0>",False,True,True
SynthesisSkeletonMelee,100,False,25,25,0,20,"<3, 0>",False,True,False
SynthesisCorpseWheel,100,False,0,0,50,20,"<20, 0>",False,True,False
SynthesisSpiker,100,False,15,15,0,20,"<17, 0>",False,True,False
SynthesisSpikerChampion,100,False,15,15,0,20,"<17, 0>",True,False,False
Bladestorm,100,True,0,0,0,0,"<0, 0>",False,False,False
LegionKaruiMelee,100,False,100,0,0,20,"<17, 0>",True,False,False
LegionKaruiMelee2H,100,False,100,0,0,20,"<17, 0>",True,False,False
LegionKaruiMeleeFire,100,False,100,0,0,20,"<17, 0>",True,False,False
LegionKaruiArcher,100,False,0,50,0,20,"<17, 0>",True,False,False
LegionKaruiAncestor,100,False,100,0,50,20,"<17, 0>",True,False,False
LegionKaruiSergeantMeleeFire,100,False,100,0,0,20,"<36, 0>",False,True,False
LegionKaruiSergeantArcherFire,100,False,50,50,0,20,"<36, 0>",False,True,False
LegionKaruiGeneral,100,False,0,100,0,20,"<35, 0>",False,False,False
LegionKaruiGeneralClone,100,False,0,100,0,20,"<35, 0>",False,False,False
LegionEternalEmpireMelee,100,False,50,50,0,20,"<17, 0>",True,False,False
LegionEternalEmpireArcher,100,False,50,50,0,20,"<17, 0>",True,False,False
LegionEternalEmpireMeleeBanner,100,False,50,50,0,20,"<17, 0>",True,False,False
LegionEternalEmpireSergeantHeavy,100,False,100,50,0,20,"<36, 0>",False,True,False
LegionEternalEmpireSergeantSpear,100,False,50,100,0,20,"<36, 0>",False,True,False
LegionEternalEmpireGeneral,100,False,50,50,0,20,"<35, 0>",False,False,False
LegionMarakethMelee,100,False,0,100,0,20,"<17, 0>",True,False,False
LegionMarakethMelee2,100,False,0,100,0,20,"<17, 0>",True,False,False
LegionMarakethMeleeLarge,100,False,50,50,0,20,"<17, 0>",True,False,False
LegionMarakethRider,100,False,0,100,0,20,"<17, 0>",True,False,False
LegionMarakethRiderSpear,100,False,0,100,0,20,"<17, 0>",True,False,False
LegionMarakethSergeantMelee,100,False,0,100,0,20,"<36, 0>",False,True,False
LegionMarakethSergeantRanged,100,False,0,100,0,20,"<36, 0>",False,True,False
LegionMarakethGeneral,100,False,0,100,0,20,"<35, 0>",False,False,False
LegionMarakethGeneralDismounted,100,False,0,100,0,20,"<35, 0>",False,False,False
LegionMarakethGeneralBird,100,False,0,100,0,20,"<17, 0>",False,False,False
LegionTemplarMelee1,100,False,50,0,50,20,"<17, 0>",True,False,False
LegionTemplarMelee2,100,False,50,0,50,20,"<17, 0>",True,False,False
LegionTemplarMelee3,100,False,50,0,50,20,"<17, 0>",True,False,False
LegionTemplarCaster1,100,False,50,0,100,20,"<17, 0>",True,False,False
LegionTemplarCaster2,100,False,50,0,100,20,"<17, 0>",True,False,False
LegionTemplarSergeantCaster,100,False,50,0,100,20,"<36, 0>",False,True,False
LegionTemplarSergeantMelee,100,False,100,0,50,20,"<36, 0>",False,True,False
LegionTemplarSergeantMeleeSpectre,100,False,100,0,50,20,"<36, 0>",False,True,False
LegionTemplarGeneral,100,False,50,0,50,20,"<35, 0>",False,False,False
LegionVaalCultistMelee,100,False,20,40,0,20,"<17, 0>",True,False,False
LegionVaalCultistKnifestick,100,False,20,40,0,20,"<17, 0>",True,False,False
LegionVaalCultistSpear,100,False,20,40,0,20,"<17, 0>",True,False,False
LegionVaalFragment,100,False,0,0,50,20,"<17, 0>",True,False,True
LegionVaalConstructMelee,100,False,80,0,0,20,"<17, 0>",True,False,False
LegionVaalConstructSlashy,100,False,80,0,0,20,"<17, 0>",True,False,False
LegionVaalConstructMeleeLarge,100,False,80,0,0,20,"<17, 0>",True,False,False
LegionVaalCultistSergeant,100,False,20,40,0,20,"<36, 0>",False,True,False
LegionVaalCultistSergeantMelee,100,False,20,40,0,20,"<36, 0>",False,True,False
LegionVaalGeneral,100,False,0,0,100,20,"<35, 0>",False,False,False
LegionChest1,100,False,0,0,0,20,"<0, 0>",False,True,False
LegionChest2,100,False,0,0,0,20,"<0, 0>",False,True,False
BetrayalDjinnMemberMeleeTorment,100,False,50,50,0,20,"<36, 0>",False,True,False
LegionVaalSparkSnake,100,False,0,0,0,20,"<0, 0>",False,False,True
LegionSpectralViper,100,False,0,0,0,20,"<0, 0>",False,False,False
BlightTower,100,False,0,0,0,20,"<0, 0>",False,False,False
BlightTowerMinion,100,False,50,50,0,20,"<2, 0>",False,False,False
BlightTowerAirSupport,100,False,0,0,60,20,"<3, 0>",False,False,False
BlightTowerTank,100,False,100,0,0,20,"<33, 0>",False,True,False
BlightFireHellion,100,False,10,10,0,20,"<1, 0>",True,False,False
BlightFireHellion2,100,False,10,10,0,20,"<18, 0>",True,False,False
BlightFireHellionBoss,100,False,10,10,0,20,"<34, 0>",False,True,False
BlightFireHound,100,False,10,10,0,20,"<1, 0>",True,False,False
BlightFireHarpy,100,False,0,75,0,20,"<18, 0>",True,False,False
BlightFireElemental,100,False,0,0,100,20,"<18, 0>",True,False,False
BlightFireElementalSummoned,100,False,0,0,100,20,"<18, 0>",True,False,False
BlightFireMonster,100,False,50,0,0,20,"<18, 0>",True,False,True
BlightFireMonsterBoss,100,False,50,0,0,20,"<34, 0>",False,True,True
BlightFirePyromaniac,100,False,0,100,0,20,"<18, 0>",True,False,False
BlightFirePyromaniacBoss,100,False,0,100,0,20,"<34, 0>",False,True,False
BlightColdWaterElemental,100,False,0,0,50,20,"<1, 0>",True,False,False
BlightColdIceElemental,100,False,0,0,100,20,"<19, 0>",True,False,False
BlightColdWaterSpiral,100,False,0,0,50,20,"<17, 0>",True,False,False
BlightColdMossMonsterIce,100,False,50,0,0,20,"<2, 0>",True,False,True
BlightColdMossMonsterIceBoss,100,False,50,0,0,20,"<34, 0>",False,True,True
BlightColdMossMonsterIceMinion,100,False,50,0,0,20,"<2, 0>",True,False,True
BlightColdWyvern,100,False,0,75,25,20,"<19, 0>",True,False,False
BlightColdAlphaWolf,100,False,10,10,0,20,"<19, 0>",True,False,False
BlightColdAlphaWolfBoss,100,False,10,10,0,20,"<34, 0>",False,True,False
BlightLightningSkeleton,100,False,50,0,0,20,"<3, 0>",True,False,False
BlightLightningSkeletonCharged,100,False,50,0,0,20,"<3, 0>",True,False,False
BlightLightningSkeletonCaster,100,False,0,0,50,20,"<3, 0>",True,False,False
BlightLightningCageSkeleton,100,False,60,0,0,20,"<20, 0>",True,False,False
BlightLightningMassSkeleton,100,False,50,0,0,20,"<20, 0>",True,False,False
BlightLightningNecromancerBoss,100,False,0,0,50,20,"<34, 0>",False,True,False
BlightLightningCorpseWheel,100,False,50,0,50,20,"<20, 0>",True,False,False
BlightPhysicalMinerSlow,100,False,0,0,0,20,"<2, 0>",True,False,False
BlightPhysicalMiner,100,False,0,0,0,20,"<2, 0>",True,False,False
BlightPhysicalMinerLantern,100,False,0,20,0,20,"<1, 0>",True,False,False
BlightPhysicalMinerLarge,100,False,50,0,0,20,"<3, 0>",True,False,False
BlightPhysicalBeastStampede,100,False,60,0,0,20,"<17, 0>",True,False,False
BlightPhysicalRockGolemBoss,100,False,60,40,0,20,"<34, 0>",False,True,False
BlightPhysicalRockGolemMinion,100,False,60,40,0,20,"<1, 0>",True,False,False
BlightPhysicalBat,100,False,0,20,0,20,"<3, 0>",True,False,False
BlightGenericZombie,100,False,50,0,0,20,"<2, 0>",True,False,False
BlightGenericZombieMixed,100,False,50,0,0,20,"<2, 0>",True,False,False
BlightGenericZombieSwarm,100,False,50,0,0,20,"<2, 0>",True,False,False
BlightGenericZombieBossMixed,100,False,50,0,0,20,"<34, 0>",False,True,False
BlightGenericZombieBossSwarm,100,False,50,0,0,20,"<34, 0>",False,True,False
BlightRhoa,100,False,20,0,0,20,"<2, 0>",True,False,False
BlightRhoaSlow,100,False,20,0,0,20,"<2, 0>",True,False,False
BlightBigRhoa,100,False,20,0,0,20,"<19, 0>",True,False,False
BlightBigRhoaCharge,100,False,20,0,0,20,"<19, 0>",True,False,False
BlightSkeletonRhoaFast,100,False,20,0,0,20,"<2, 0>",True,False,False
BlightSkeletonRhoaBoss,100,False,20,0,0,20,"<34, 0>",False,True,False
BlightSkeletonRhoaRevive,100,False,20,0,0,20,"<2, 0>",True,False,False
BlightZombieRhoaRevive,100,False,20,0,0,20,"<2, 0>",True,False,False
BlightDemonModularSlow,100,False,0,0,0,20,"<17, 0>",True,False,False
BlightDemonModular,100,False,0,0,0,20,"<17, 0>",True,False,False
BlightDemonModularBoss,100,False,0,0,0,20,"<34, 0>",False,True,False
BlightDemonModularMinion,100,False,0,0,0,20,"<17, 0>",True,False,False
BlightDemonFemale,100,False,0,0,0,20,"<17, 0>",True,False,False
BlightDemonRanged,100,False,0,10,0,20,"<17, 0>",True,False,False
BlightBanditSlow,100,False,20,20,0,20,"<17, 0>",True,False,False
BlightBandit,100,False,20,20,0,20,"<17, 0>",True,False,False
BlightBanditBow,100,False,0,10,0,20,"<17, 0>",True,False,False
BlightBanditKamikaze,100,False,20,20,0,20,"<17, 0>",True,False,False
BlightBanditKamikazeBoss,100,False,20,20,0,20,"<34, 0>",False,True,False
BlightSpawnSlow,100,False,0,10,0,20,"<2, 0>",True,False,False
BlightSpawn,100,False,0,10,0,20,"<2, 0>",True,False,False
BlightSeaWitch,100,False,0,0,100,20,"<34, 0>",False,True,False
BlightSpawnMinion,100,False,0,10,0,20,"<2, 0>",True,False,False
BlightCrabCoconutSlow,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabKelpSlow,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabNimbleSlow,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabSpiderSlow,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabCoconut,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabKelp,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabNimble,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightCrabSpider,100,False,50,0,0,20,"<1, 0>",True,False,False
BlightShieldCrab,100,False,25,0,0,20,"<1, 0>",True,False,True
BlightSandspitter,100,False,0,0,0,20,"<3, 0>",True,False,True
BlightNessaCrab,100,False,100,0,0,20,"<18, 0>",True,False,False
BlightNessaCrabBoss,100,False,100,0,0,20,"<34, 0>",False,True,False
BlightSpiderSlow,100,False,0,0,0,20,"<17, 0>",True,False,False
BlightSpider,100,False,0,0,0,20,"<3, 0>",True,False,False
BlightSpiderSmallFast,100,False,0,0,0,20,"<3, 0>",True,False,False
BlightSpiderMother,100,False,0,0,0,20,"<20, 0>",False,True,False
BlightSpiderHatcher,100,False,0,0,0,20,"<3, 0>",True,False,False
BlightBlackguardInquisitor,100,False,60,0,20,20,"<17, 0>",True,False,False
BlightReligiousTemplar,100,False,40,0,40,20,"<17, 0>",True,False,False
BlightReligiousTemplar2h,100,False,40,0,40,20,"<17, 0>",True,False,False
BlightBlessedSister,100,False,0,0,70,20,"<18, 0>",True,False,False
BlightSecretPolice,100,False,0,40,20,20,"<17, 0>",True,False,False
BlightTemplarShieldBearer,100,False,0,0,0,0,"<17, 0>",True,False,False
BlightTemplarShieldBearerLarge,100,False,0,0,0,0,"<34, 0>",False,True,False
BlightGoatman,100,False,15,5,0,20,"<1, 0>",True,False,False
BlightGoatmanSlow,100,False,15,5,0,20,"<1, 0>",True,False,False
BlightGoatmanShaman,100,False,0,0,50,20,"<18, 0>",True,False,False
BlightGoatmanBoss,100,False,15,5,0,20,"<34, 0>",False,True,False
BlightSkeletonSlow,100,False,15,0,0,30,"<17, 0>",True,False,False
BlightSkeleton,100,False,15,0,0,30,"<17, 0>",True,False,False
BlightSkeletonBow,100,False,0,10,0,20,"<17, 0>",True,False,False
BlightSkeletonLarge,100,False,80,0,0,20,"<17, 0>",True,False,False
BlightSkeletonNecromancer,100,False,0,0,100,20,"<20, 0>",True,False,False
BlightSkeletonCannonBoss,100,False,25,25,0,20,"<34, 0>",False,True,False
BlightMonkeySlow,100,False,0,15,0,20,"<1, 0>",True,False,False
BlightMonkey,100,False,0,15,0,20,"<1, 0>",True,False,False
BlightMonkeyChieftain,100,False,20,0,0,20,"<18, 0>",True,False,False
BlightMonkeyChieftainBoss,100,False,20,0,0,20,"<34, 0>",False,True,False
BlightUndyingSlow,100,False,30,30,0,20,"<3, 0>",True,False,False
BlightUndying,100,False,30,30,0,20,"<3, 0>",True,False,False
BlightUndyingOutcast,100,False,0,25,0,20,"<23, 0>",True,False,False
BlightUndyingEvangalist,100,False,50,10,0,20,"<23, 0>",True,False,False
BlightUndyingEvangalistBoss,100,False,50,10,0,20,"<34, 0>",False,True,False
BlightAxisSoldierSlow,100,False,40,0,0,20,"<17, 0>",True,False,False
BlightAxisSoldier,100,False,40,0,0,20,"<17, 0>",True,False,False
BlightAxisSoldierElite,100,False,40,0,0,20,"<23, 0>",True,False,False
BlightAxisCaster,100,False,0,0,50,20,"<17, 0>",True,False,False
BlightAxisCasterBoss,100,False,0,0,50,20,"<34, 0>",False,True,False
BlightAxisExperiementer,100,False,0,0,50,20,"<23, 0>",True,False,False
BlightSnakeSlitherSlow,100,False,20,10,0,20,"<5, 0>",True,False,False
BlightSnakeSlither,100,False,20,10,0,20,"<5, 0>",True,False,True
BlightSnake,100,False,15,15,0,20,"<5, 0>",True,False,True
BlightSnakeScorpion,100,False,15,15,0,20,"<5, 0>",True,False,True
BlightSnakeSlitherFast,100,False,20,10,0,20,"<5, 0>",True,False,True
BlightSnakeSlitherBoss,100,False,20,10,0,20,"<34, 0>",False,True,True
BlightSnakeSpectralViper,100,False,0,0,0,20,"<0, 0>",False,False,False
BlightKitavaCultistSlow,100,False,20,40,0,20,"<3, 0>",True,False,False
BlightKitavaCultistSpearSlow,100,False,20,40,0,20,"<3, 0>",True,False,False
BlightKitavaCultist,100,False,20,40,0,20,"<3, 0>",True,False,False
BlightKitavaCultistSpear,100,False,20,40,0,20,"<3, 0>",True,False,False
BlightRegurgitator,100,False,0,0,0,20,"<7, 0>",True,False,False
BlightWickerman,100,False,100,0,0,20,"<17, 0>",True,False,False
BlightKitavaDemon,100,False,60,40,0,20,"<23, 0>",True,False,False
BlightKitavaDemonBoss,100,False,60,40,0,20,"<34, 0>",False,True,False
BlightCannibalSlow,100,False,0,15,0,20,"<17, 0>",True,False,False
BlightCannibal,100,False,0,15,0,20,"<17, 0>",True,False,False
BlightCannibalChampion,100,False,0,15,0,20,"<24, 0>",True,False,False
BlightCannibalChampionBoss,100,False,0,15,0,20,"<34, 0>",False,True,False
