Name,ModSellPriceTypesKeys
AfflictionNotableFasting,"[<2, 0>]"
AfflictionNotableMendersWellspring,"[<2, 0>]"
AfflictionNotableSpecialReserve,"[<2, 0>]"
AfflictionNotableNumbingElixir,"[<2, 0>]"
AfflictionNotableMobMentality,"[<2, 0>]"
AfflictionNotableCryWolf,"[<2, 0>]"
AfflictionNotableHauntingShout,"[<2, 0>]"
AfflictionNotableLeadByExample,"[<2, 0>]"
AfflictionNotableProvocateur,"[<2, 0>]"
AfflictionNotableWarningCall,"[<2, 0>]"
AfflictionNotableRattlingBellow,"[<2, 0>]"
AfflictionNotableBloodscent,"[<2, 0>]"
AfflictionNotableRunThrough,"[<2, 0>]"
AfflictionNotableWoundAggravation,"[<2, 0>]"
AfflictionNotableOverlord,"[<2, 0>]"
AfflictionNotableExpansiveMight,"[<2, 0>]"
AfflictionNotableWeightAdvantage,"[<2, 0>]"
AfflictionNotableWindup,"[<2, 0>]"
AfflictionNotableFanofBlades,"[<2, 0>]"
AfflictionNotableDiseaseVector,"[<2, 0>]"
AfflictionNotableArcingShot,"[<2, 0>]"
AfflictionNotableTemperedArrowheads,"[<2, 0>]"
AfflictionNotableBroadside,"[<2, 0>]"
AfflictionNotableExplosiveForce,"[<2, 0>]"
AfflictionNotableOpportunisticFusilade,"[<2, 0>]"
AfflictionNotableStormsHand,"[<2, 0>]"
AfflictionNotableBattlefieldDominator,"[<2, 0>]"
AfflictionNotableMartialMastery,"[<2, 0>]"
AfflictionNotableSurefootedStriker,"[<2, 0>]"
AfflictionNotableGracefulExecution,"[<2, 0>]"
AfflictionNotableBrutalInfamy,"[<2, 0>]"
AfflictionNotableFearsomeWarrior,"[<2, 0>]"
AfflictionNotableCombatRhythm,"[<2, 0>]"
AfflictionNotableHitandRun,"[<2, 0>]"
AfflictionNotableInsatiableKiller,"[<2, 0>]"
AfflictionNotableMageBane,"[<2, 0>]"
AfflictionNotableMartialMomentum,"[<2, 0>]"
AfflictionNotableDeadlyRepartee,"[<2, 0>]"
AfflictionNotableQuickandDeadly,"[<2, 0>]"
AfflictionNotableSmitetheWeak,"[<2, 0>]"
AfflictionNotableHeavyHitter,"[<2, 0>]"
AfflictionNotableMartialProwess,"[<2, 0>]"
AfflictionNotableCalamitous,"[<2, 0>]"
AfflictionNotableDevastator,"[<2, 0>]"
AfflictionNotableFueltheFight,"[<2, 0>]"
AfflictionNotableDrivetheDestruction,"[<2, 0>]"
AfflictionNotableFeedtheFury,"[<2, 0>]"
AfflictionNotableSealMender,"[<2, 0>]"
AfflictionNotableConjuredWall,"[<2, 0>]"
AfflictionNotableArcaneHeroism,"[<2, 0>]"
AfflictionNotablePracticedCaster,"[<2, 0>]"
AfflictionNotableBurdenProjection,"[<2, 0>]"
AfflictionNotableThaumophage,"[<2, 0>]"
AfflictionNotableEssenceRush,"[<2, 0>]"
AfflictionNotableSapPsyche,"[<2, 0>]"
AfflictionNotableSadist,"[<2, 0>]"
AfflictionNotableCorrosiveElements,"[<2, 0>]"
AfflictionNotableDoryanisLesson,"[<2, 0>]"
AfflictionNotableDisorientingDisplay,"[<2, 0>]"
AfflictionNotablePrismaticHeart,"[<2, 0>]"
AfflictionNotableWidespreadDestruction,"[<2, 0>]"
AfflictionNotableMasterofFire,"[<2, 0>]"
AfflictionNotableSmokingRemains,"[<2, 0>]"
AfflictionNotableCremator,"[<2, 0>]"
AfflictionNotableSnowstorm,"[<2, 0>]"
AfflictionNotableStormDrinker,"[<2, 0>]"
AfflictionNotableParalysis,"[<2, 0>]"
AfflictionNotableSupercharge,"[<2, 0>]"
AfflictionNotableBlanketedSnow,"[<2, 0>]"
AfflictionNotableColdtotheCore,"[<2, 0>]"
AfflictionNotableColdBloodedKiller,"[<2, 0>]"
AfflictionNotableTouchofCruelty,"[<2, 0>]"
AfflictionNotableUnwaveringlyEvil,"[<2, 0>]"
AfflictionNotableUnspeakableGifts,"[<2, 0>]"
AfflictionNotableDarkIdeation,"[<2, 0>]"
AfflictionNotableUnholyGrace,"[<2, 0>]"
AfflictionNotableWickedPall,"[<2, 0>]"
AfflictionNotableRenewal,"[<2, 0>]"
AfflictionNotableRazeandPillage,"[<2, 0>]"
AfflictionNotableRottenClaws,"[<2, 0>]"
AfflictionNotableCalltotheSlaughter,"[<2, 0>]"
AfflictionNotableSkeletalAtrophy,"[<2, 0>]"
AfflictionNotableHulkingCorpses,"[<2, 0>]"
AfflictionNotableViciousBite,"[<2, 0>]"
AfflictionNotablePrimordialBond,"[<2, 0>]"
AfflictionNotableBlowback,"[<2, 0>]"
AfflictionNotableFantheFlames,"[<2, 0>]"
AfflictionNotableCookedAlive,"[<2, 0>]"
AfflictionNotableBurningBright,"[<2, 0>]"
AfflictionNotableWrappedinFlame,"[<2, 0>]"
AfflictionNotableVividHues,"[<2, 0>]"
AfflictionNotableRend,"[<2, 0>]"
AfflictionNotableDisorientingWounds,"[<2, 0>]"
AfflictionNotableCompoundInjury,"[<2, 0>]"
AfflictionNotableBloodArtist,"[<2, 0>]"
AfflictionNotablePhlebotomist,"[<2, 0>]"
AfflictionNotableSepticSpells,"[<2, 0>]"
AfflictionNotableLowTolerance,"[<2, 0>]"
AfflictionNotableSteadyTorment,"[<2, 0>]"
AfflictionNotableEternalSuffering,"[<2, 0>]"
AfflictionNotableEldritchInspiration,"[<2, 0>]"
AfflictionNotableWastingAffliction,"[<2, 0>]"
AfflictionNotableHaemorrhage,"[<2, 0>]"
AfflictionNotableFlowofLife,"[<2, 0>]"
AfflictionNotableExposureTherapy,"[<2, 0>]"
AfflictionNotableBrushwithDeath,"[<2, 0>]"
AfflictionNotableVileReinvigoration,"[<2, 0>]"
AfflictionNotableCirclingOblivion,"[<2, 0>]"
AfflictionNotableBrewedforPotency,"[<2, 0>]"
AfflictionNotableAstonishingAffliction,"[<2, 0>]"
AfflictionNotableColdConduction,"[<2, 0>]"
AfflictionNotableInspiredOppression,"[<2, 0>]"
AfflictionNotableChillingPresence,"[<2, 0>]"
AfflictionNotableDeepChill,"[<2, 0>]"
AfflictionNotableBlastFreeze,"[<2, 0>]"
AfflictionNotableThunderstruck,"[<2, 0>]"
AfflictionNotableStormrider,"[<2, 0>]"
AfflictionNotableOvershock,"[<2, 0>]"
AfflictionNotableEvilEye,"[<2, 0>]"
AfflictionNotableWhispersofDeath,"[<2, 0>]"
AfflictionNotableWardbreaker,"[<2, 0>]"
AfflictionNotableDarkDiscourse,"[<2, 0>]"
AfflictionNotableVictimMaker,"[<2, 0>]"
AfflictionNotableMasterofFear,"[<2, 0>]"
AfflictionNotableWishforDeath,"[<2, 0>]"
AfflictionNotableLordofDrought,"[<2, 0>]"
AfflictionNotableBlizzardCaller,"[<2, 0>]"
AfflictionNotableTempttheStorm,"[<2, 0>]"
AfflictionNotableMiseryEverlasting,"[<2, 0>]"
AfflictionNotableExploitWeakness,"[<2, 0>]"
AfflictionNotableHoundsMark,"[<2, 0>]"
AfflictionNotableDoedresGluttony,"[<2, 0>]"
AfflictionNotableDoedresApathy,"[<2, 0>]"
AfflictionNotableMasterOfTheMaelstrom,"[<2, 0>]"
AfflictionNotableHeraldry,"[<2, 0>]"
AfflictionNotableEndbringer,"[<2, 0>]"
AfflictionNotableCultLeader,"[<2, 0>]"
AfflictionNotableEmpoweredEnvoy,"[<2, 0>]"
AfflictionNotableDarkMessenger,"[<2, 0>]"
AfflictionNotableAgentofDestruction,"[<2, 0>]"
AfflictionNotableLastingImpression,"[<2, 0>]"
AfflictionNotableSelfFulfillingProphecy,"[<2, 0>]"
AfflictionNotableInvigoratingPortents,"[<2, 0>]"
AfflictionNotablePureAgony,"[<2, 0>]"
AfflictionNotableDisciples,"[<2, 0>]"
AfflictionNotableDreadMarch,"[<2, 0>]"
AfflictionNotableBlessedRebirth,"[<2, 0>]"
AfflictionNotableLifefromDeath,"[<2, 0>]"
AfflictionNotableFeastingFiends,"[<2, 0>]"
AfflictionNotableBodyguards,"[<2, 0>]"
AfflictionNotableFollowThrough,"[<2, 0>]"
AfflictionNotableStreamlined,"[<2, 0>]"
AfflictionNotableShriekingBolts,"[<2, 0>]"
AfflictionNotableEyetoEye,"[<2, 0>]"
AfflictionNotableRepeater,"[<2, 0>]"
AfflictionNotableAerodynamics,"[<2, 0>]"
AfflictionNotableChipAway,"[<2, 0>]"
AfflictionNotableSeekerRunes,"[<2, 0>]"
AfflictionNotableRemarkable,"[<2, 0>]"
AfflictionNotableBrandLoyalty,"[<2, 0>]"
AfflictionNotableHolyConquest,"[<2, 0>]"
AfflictionNotableGrandDesign,"[<2, 0>]"
AfflictionNotableSetandForget,"[<2, 0>]"
AfflictionNotableExpertSabotage,"[<2, 0>]"
AfflictionNotableGuerillaTactics,"[<2, 0>]"
AfflictionNotableExpendability,"[<2, 0>]"
AfflictionNotableArcanePyrotechnics,"[<2, 0>]"
AfflictionNotableSurpriseSabotage,"[<2, 0>]"
AfflictionNotableCarefulHandling,"[<2, 0>]"
AfflictionNotablePeakVigour,"[<2, 0>]"
AfflictionNotableFettle,"[<2, 0>]"
AfflictionNotableFeastofFlesh,"[<2, 0>]"
AfflictionNotableSublimeSensation,"[<2, 0>]"
AfflictionNotableSurgingVitality,"[<2, 0>]"
AfflictionNotablePeaceAmidstChaos,"[<2, 0>]"
AfflictionNotableAdrenaline,"[<2, 0>]"
AfflictionNotableWallofMuscle,"[<2, 0>]"
AfflictionNotableMindfulness,"[<2, 0>]"
AfflictionNotableLiquidInspiration,"[<2, 0>]"
AfflictionNotableOpenness,"[<2, 0>]"
AfflictionNotableDaringIdeas,"[<2, 0>]"
AfflictionNotableClarityofPurpose,"[<2, 0>]"
AfflictionNotableScintillatingIdea,"[<2, 0>]"
AfflictionNotableHolisticHealth,"[<2, 0>]"
AfflictionNotableGenius,"[<2, 0>]"
AfflictionNotableImprovisor,"[<2, 0>]"
AfflictionNotableStubbornStudent,"[<2, 0>]"
AfflictionNotableSavourtheMoment,"[<2, 0>]"
AfflictionNotableEnergyFromNaught,"[<2, 0>]"
AfflictionNotableWillShaper,"[<2, 0>]"
AfflictionNotableSpringBack,"[<2, 0>]"
AfflictionNotableConservationofEnergy,"[<2, 0>]"
AfflictionNotableSelfControl,"[<2, 0>]"
AfflictionNotableHeartofIron,"[<2, 0>]"
AfflictionNotablePrismaticCarapace,"[<2, 0>]"
AfflictionNotableMilitarism,"[<2, 0>]"
AfflictionNotableSecondSkin,"[<2, 0>]"
AfflictionNotableDragonHunter,"[<2, 0>]"
AfflictionNotableEnduringComposure,"[<2, 0>]"
AfflictionNotableUncompromising,"[<2, 0>]"
AfflictionNotablePrismaticDance,"[<2, 0>]"
AfflictionNotableNaturalVigour,"[<2, 0>]"
AfflictionNotableUntouchable,"[<2, 0>]"
AfflictionNotableShiftingShadow,"[<2, 0>]"
AfflictionNotableReadiness,"[<2, 0>]"
AfflictionNotableSublimeForm,"[<2, 0>]"
AfflictionNotableConfidentCombatant,"[<2, 0>]"
AfflictionNotableFlexibleSentry,"[<2, 0>]"
AfflictionNotableViciousGuard,"[<2, 0>]"
AfflictionNotableMysticalWard,"[<2, 0>]"
AfflictionNotableRoteReinforcement,"[<2, 0>]"
AfflictionNotableMageHunter,"[<2, 0>]"
AfflictionNotableRiotQueller,"[<2, 0>]"
AfflictionNotableOnewiththeShield,"[<2, 0>]"
AfflictionNotableAerialist,"[<2, 0>]"
AfflictionNotableElegantForm,"[<2, 0>]"
AfflictionNotableDartingMovements,"[<2, 0>]"
AfflictionNotableNoWitnesses,"[<2, 0>]"
AfflictionNotableMoltenOnesMark,"[<2, 0>]"
AfflictionNotableFireAttunement,"[<2, 0>]"
AfflictionNotablePureMight,"[<2, 0>]"
AfflictionNotableBlacksmith,"[<2, 0>]"
AfflictionNotableNonFlammable,"[<2, 0>]"
AfflictionNotableWinterProwler,"[<2, 0>]"
AfflictionNotableHibernator,"[<2, 0>]"
AfflictionNotablePureGuile,"[<2, 0>]"
AfflictionNotableAlchemist,"[<2, 0>]"
AfflictionNotableAntifreeze,"[<2, 0>]"
AfflictionNotableWizardry,"[<2, 0>]"
AfflictionNotableCapacitor,"[<2, 0>]"
AfflictionNotablePureAptitude,"[<2, 0>]"
AfflictionNotableSage,"[<2, 0>]"
AfflictionNotableInsulated,"[<2, 0>]"
AfflictionNotableBornofChaos,"[<2, 0>]"
AfflictionNotableAntivenom,"[<2, 0>]"
AfflictionNotableRotResistant,"[<2, 0>]"
AfflictionNotableBlessed,"[<2, 0>]"
AfflictionNotableStudentofDecay,"[<2, 0>]"
AfflictionNotableAggressiveDefence,"[<2, 0>]"
MapAtlasMetamorph,[]
StrengthPerPointToClassStart,[]
DexterityPerPointToClassStart,[]
IntelligencePerPointToClassStart,[]
LifePerPointToClassStart,[]
ManaPerPointToClassStart,[]
EnergyShieldPerPointToClassStart,[]
ArmourPerPointToClassStart,[]
EvasionPerPointToClassStart,[]
AccuracyPerPointToClassStart,[]
AfflictionJewelSmallPassivesGrantLife,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantMana,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantES,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantArmour,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantEvasion,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantStr,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantDex,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantInt,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantAttributes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantManaRegen,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantLifeRegen,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantFireRes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantColdRes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantLightningRes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantElementalRes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantChaosRes,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantDamage,"[<2, 0>]"
AfflictionJewelSmallPassivesHaveIncreasedEffect,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantAttackSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantDamageOverTime,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantElementalAilmentDuration,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantAuraAreaOfEffect,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantCurseAreaOfEffect,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantWarcryDuration,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantCriticalStrikeMultiplier,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantMinionLifeRegen,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantAreaOfEffect,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantProjectileSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantTrapAndMineSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantTotemPlacementSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantBrandAttachmentRange,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantChannelledAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantFlaskChargesGained,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantFireSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantColdSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantLightningSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantChaosSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantPhysicalSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantElementalSkillAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantMinionAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantHeraldAttackAndCastSpeed,"[<2, 0>]"
AfflictionJewelSmallPassivesGrantHeraldMinionAttackAndCastSpeed,"[<2, 0>]"
MonsterAfflictionDaemon,[]
AfflictionMapDeliriumStacks,[]
AfflictionMapReward1,[]
AfflictionMapReward2,[]
AfflictionMapReward3,[]
AfflictionMapReward4,[]
AfflictionMapReward5,[]
AfflictionMapReward6,[]
AfflictionMapReward7,[]
AfflictionMapReward8,[]
AfflictionMapReward9,[]
CannotBeAfflicted,[]
CannotGainAfflictedMods,[]
MapSimulacrumAllDamageIgnites,[]
MapSimulacrumAllDamageChills,[]
MapSimulacrumAllDamageShocks,[]
MapSimulacrumInflictBrittle,[]
MapSimulacrumInflictScorch,[]
MapSimulacrumInflictSapped,[]
MapSimulacrumProjectilesChain,[]
MapSimulacrumProjectileAdditional,[]
MapSimulacrumAreaOfEffect,[]
MapSimulacrumExtraFireAndResistance,[]
MapSimulacrumExtraFireAndPenetration,[]
MapSimulacrumExtraFireAndAilment,[]
MapSimulacrumExtraColdAndResistance,[]
MapSimulacrumExtraColdAndPenetration,[]
MapSimulacrumExtraColdAndAilment,[]
MapSimulacrumExtraLightningAndResistance,[]
MapSimulacrumExtraLightningAndPenetration,[]
MapSimulacrumExtraLightningAndAilment,[]
MapSimulacrumExtraChaosAndResistance,[]
MapSimulacrumExtraChaosAndPenetration,[]
MapSimulacrumExtraChaosAndPoison,[]
MapSimulacrumPhysicalPenetrationAndResistance,[]
MapSimulacrumPhysicalPenetrationAndImpale,[]
MapSimulacrumImpale,[]
MapSimulacrumInflictAilmentsAndAilmentResistance,[]
MapSimulacrumInflictAilmentsAndPenetration,[]
MapSimulacrumIncreasedSpeed,[]
MapSimulacrumAttackSpeedAndMaim,[]
MapSimulacrumCastSpeedAndHinder,[]
MapSimulacrumMovementSpeedAndUnstoppable,[]
MapSimulacrumManaDrain,[]
MapSimulacrumFlaskDrain,[]
MapSimulacrumChargeDrain,[]
MapSimulacrumCurseResistanceAndCurseOnHit,[]
MapSimulacrumLife,[]
MapSimulacrumDamage,[]
MapSimulacrumCriticals,[]
MapSimulacrumHiddenReducedPackSize,[]
MonsterMovementSpeedMinimum,[]
EnemiesExplodeOnDeathChaosGloriousMadness,"[<5, 0>]"
AllDamageCanPoisonGloriousMadness,"[<5, 0>]"
FortifyEffectSelfGloriousMadness,"[<5, 0>]"
DoubleDamageChanceGloriousMadness,"[<5, 0>]"
ElementalConfluxesGloriousMadness,"[<5, 0>]"
ElementalAilmentImmunityGloriousMadness,"[<5, 0>]"
GrantEmbraceMadnessSkillDisplay,"[<6, 0>]"
MapSimulacrumDamageLifeExpAccu,[]
MapSimulacrumUberPerWave,[]
DeliriumMapBossUnderling,[]
LocalAfflictionJewelDisplaySmallNodesGrantNothing,"[<7, 0>]"
HeistLeague,[]
HeistLeagueCrafted,[]
MapAtlasHeist,[]
HarvestLeague,[]
HarvestLeagueCrafted,[]
MapAtlasHarvest,[]
AttackSpeedAfterSavageHitTaken,[]
FrenzyChargeOnCritCloseRange,"[<7, 0>]"
BleedDotMultiplierPerFrenzyCharge,"[<5, 0>]"
FasterBleedPerFrenzyCharge,"[<5, 0>]"
CriticalBleedDotMultiplier,[]
BleedDotMultiplier,[]
LocalWitherOnHitChance,"[<5, 0>]"
WitherOnHitChance,"[<5, 0>]"
CannotPenetrateResistances,"[<5, 0>]"
WitherGrantsElementalDamageTaken,"[<7, 0>]"
ActivateHeraldOfThunderOnShock,"[<7, 0>]"
TakeDamageWhenHeraldOfThunderHits,"[<5, 0>]"
HeraldOfThunderBoltFrequency,"[<5, 0>]"
RagingSpiritSplashDamage,"[<5, 0>]"
FragileRegrowthLifeRegeneration,"[<7, 0>]"
FragileRegrowthLifeRegenerationReverse,"[<7, 0>]"
MaximumESLeechAmount,"[<5, 0>]"
ESLeechFromAttacksNotRemovedOnFullES,[]
EnemiesKilledApplyImpaleDamage,"[<7, 0>]"
ArmourAppliesToLightningDamage,"[<7, 0>]"
LightningResistNoReduction,"[<5, 0>]"
DealNoNonLightningDamage,"[<5, 0>]"
NearbyEnemyLightningResistanceEqual,"[<7, 0>]"
SupportedByIntensify,"[<5, 0>]"
SupportedByIntensifyLevel10Boolean,"[<5, 0>]"
TriggerGoreShockwaveOnMeleeHitWith150Strength,"[<5, 0>]"
ProjectileDamageBloodStance,"[<5, 0>]"
LifeRegenerationBloodStance,"[<5, 0>]"
AreaOfEffectSandStance,"[<5, 0>]"
EvasionRatingSandStance,"[<5, 0>]"
MaxRagePerEquippedSword,"[<7, 0>]"
BleedDotMultiplierPerRagePerEquippedAxe,"[<7, 0>]"
LifeManaESLeechRate,"[<6, 0>]"
RandomSupport1,"[<7, 0>]"
GrantsDash,"[<6, 0>]"
DisableTravelSkillsExceptDash,"[<6, 0>]"
ArrowsIfHaventUsedDashRecently,"[<6, 0>]"
AttackSpeedIfHaventUsedDashRecently,"[<5, 0>]"
MovementSpeedIfUsedDashRecently,"[<5, 0>]"
EvasionRatingIfUsedDashRecently,"[<5, 0>]"
RandomSupport2,"[<7, 0>]"
MinionLifeConvertedToEnergyShield,"[<7, 0>]"
MinionChaosDamageDoesNotBypassES,"[<7, 0>]"
MinionHitsIgnoreResistanceWithES,"[<7, 0>]"
MinionEnergyShieldRechargeDelay,"[<5, 0>]"
DamageBypassEnergyShieldBlock,"[<7, 0>]"
CannotBlockWithNoEnergyShield,"[<5, 0>]"
BlindReflectedToSelf,"[<7, 0>]"
BlindDoesNotAffectLightRadius,"[<5, 0>]"
NotablesGrantManaCostAndSpellDamage,"[<7, 0>]"
UnleashSealGainFrequency,"[<7, 0>]"
UnholyMightOnZeroEnergyShield,"[<5, 0>]"
ProfaneGroundInsteadOfConsecratedGround,"[<7, 0>]"
StalkingPustuleOnKill,"[<5, 0>]"
BlindDoesNotAffectHitChance,"[<7, 0>]"
MaledictionOnBlindWhileBlinded,"[<5, 0>]"
GrantsBrandDetonate,"[<7, 0>]"
BrandDuration,"[<5, 0>]"
SummonAdditionalBrand,"[<5, 0>]"
AttackSpeedChangedStance,"[<5, 0>]"
WarcryInfiniteEnemyPower,"[<7, 0>]"
WarcryGrantsArcaneSurge,"[<7, 0>]"
WarcryTauntChaosExplosion,"[<7, 0>]"
WarcryAreaOfEffect,"[<5, 0>]"
WarcryAreaOfEffectMaven,"[<5, 0>]"
WarcrySpeed,"[<5, 0>]"
ExertedAttackDamage,"[<5, 0>]"
DoubleDamageStunnedRecently,"[<5, 0>]"
Curse25PercentHinderEnemy,"[<5, 0>]"
Curse50PercentCurseEffect,"[<5, 0>]"
Curse75PercentEnemyDamageTaken,"[<5, 0>]"
SpellsAlwaysCritFinalRepeat,"[<5, 0>]"
SpellsNeverCritExceptFinalRepeat,"[<5, 0>]"
SpellsCriticalMultiplierFinalRepeat,"[<5, 0>]"
MaximumRage,"[<7, 0>]"
PhysicalDamagePerRage,"[<5, 0>]"
EnemiesCrushedWithRage,"[<5, 0>]"
MapMetamorphLeagueCrafted,[]
FlaskDurationConsumedPerUse,[]
RemoveCorruptionUntilNextModification,[]
MapDoesntConsumeSextantCharge,[]
MapGainsRandomZanaMod,[]
MapBossSurroundedByTormentedSpirits,[]
QualityAffectsLifeAndManaInstead,[]
MapHarbingerPortalAdditionalFragments,[]
LabyrinthChestsOverride,[]
LabyrinthOwnerExtraEnchants,[]
StrongboxDropAdditionalSpecialHarvestItems,[]
MapHarbingerBehaviourVariationOverride,[]
LabyrinthEnchantModLevelRangeUp,[]
ReducedShockEffectOnSelf,"[<5, 0>]"
ReducedShockEffectOnSelfMaven,"[<5, 0>]"
ReducedElementalAilmentEffectOnSelf,"[<5, 0>]"
MonsterStunRepeatImmunity,[]
JewelImplicitLifeRegeneration,[]
JewelImplicitEnergyShieldRechargeRate,[]
JewelImplicitTotemPlacementSpeed,[]
JewelImplicitDamageTakenGainedAsMana,[]
JewelImplicitLifeLeechRate,[]
JewelImplicitManaLeechRate,[]
JewelImplicitAuraAreaOfEffect,[]
JewelImplicitMinionLife,[]
JewelImplicitMovementSpeed,[]
JewelImplicitLightRadius,[]
JewelImplicitFlaskDuration,[]
JewelImplicitReducedChillEffect,[]
JewelImplicitReducedFreezeDuration,[]
JewelImplicitReducedShockEffect,[]
JewelImplicitReducedIgniteDuration,[]
JewelImplicitChanceToAvoidStun,[]
JewelImplicitChanceToAvoidChill,[]
JewelImplicitChanceToAvoidFreeze,[]
JewelImplicitChanceToAvoidShock,[]
JewelImplicitChanceToAvoidIgnite,[]
JewelImplicitChanceToAvoidPoison,[]
JewelImplicitReducedElementalReflect,[]
JewelImplicitReducedPhysicalReflect,[]
JewelImplicitFrenzyChargeDuration,[]
JewelImplicitPowerChargeDuration,[]
JewelImplicitEnduranceChargeDuration,[]
VolleyFirstPointPierce,"[<5, 0>]"
VolleySecondPointFork,"[<5, 0>]"
VolleyThirdPointReturn,"[<5, 0>]"
VolleyFourthPointChain,"[<5, 0>]"
HarvestFlaskEnchantmentDurationLoweredOnUse,[]
HarvestFlaskEnchantmentEffectLoweredOnUse,[]
HarvestFlaskEnchantmentMaximumChargesLoweredOnUse,[]
HarvestFlaskEnchantmentChargesUsedLoweredOnUse,[]
LabyrinthExtraPackSize,[]
HarvestAlternateWeaponQualityLocalCriticalStrikeChance,[]
HarvestAlternateWeaponQualityAccuracyRatingIncrease,[]
HarvestAlternateWeaponQualityLocalIncreasedAttackSpeed,[]
HarvestAlternateWeaponQualityLocalMeleeWeaponRange,[]
HarvestAlternateWeaponQualityElementalDamagePercent,[]
HarvestAlternateWeaponQualityAreaOfEffect,[]
EnchantmentArcaneSurge,"[<4, 0>]"
EnchantmentFortify,"[<4, 0>]"
EnchantmentRage,"[<4, 0>]"
EnchantmentPhasing,"[<4, 0>]"
EnchantmentElusive,"[<4, 0>]"
EnchantmentConsecratedGround,"[<4, 0>]"
EnchantmentOnslaught,"[<4, 0>]"
EnchantmentHinder,"[<4, 0>]"
EnchantmentExposure,"[<4, 0>]"
EnchantmentMaim,"[<4, 0>]"
EnchantmentTaunt,"[<4, 0>]"
EnchantmentWither,"[<4, 0>]"
EnchantmentBlind,"[<4, 0>]"
EnchantmentIntimidate,"[<4, 0>]"
EnchantmentUnnerve,"[<4, 0>]"
AfflictionAddExtraContentWeighting,[]
LabyrinthCommonScaling,[]
LabyrinthCommonMonsterScaling,[]
LabyrinthCommonIzaroScaling,[]
LabyrinthExtraMonsterScaling,[]
LabyrinthExtraIzaroScaling,[]
HarvestAlternateArmourQualityIncreasedLife,[]
HarvestAlternateArmourQualityIncreasedMana,[]
HarvestAlternateArmourQualityStrength,[]
HarvestAlternateArmourQualityDexterity,[]
HarvestAlternateArmourQualityIntelligence,[]
HarvestAlternateArmourQualityFireResistance,[]
HarvestAlternateArmourQualityColdResistance,[]
HarvestAlternateArmourQualityLightningResistance,[]
TravelSkillsCannotBeExerted,[]
HeistContractNemesisModOnRares,[]
HeistContractMonsterChain,[]
HeistContractMonsterMultipleProjectiles,[]
HeistContractMonstersCantBeSlowedOrTaunted,[]
HeistContractMonstersAllDamageAlwaysIgnites,[]
HeistContractHexproof,[]
HeistContractMonsterCannotBeStunned,[]
HeistContractMonsterPhysicalResistance,[]
HeistContractMonsterLife,[]
HeistContractMonsterDamage,[]
HeistContractMonsterFireDamage,[]
HeistContractMonsterColdDamage,[]
HeistContractMonsterLightningDamage,[]
HeistContractMonsterFast,[]
HeistContractMonsterPhysicalReflection,[]
HeistContractMonsterElementalReflection,[]
HeistContractMonstersCurseEffectOnSelfFinal,[]
HeistContractMonstersChanceToInflictStatusAilments,[]
HeistContractMonstersAllResistances,[]
HeistContractMonstersAvoidPoisonBleedBlind,[]
