Id,IsSupport,AllowedActiveSkillTypes,BaseEffectiveness,IncrementalEffectiveness,SupportGemLetter,Unknown0,AddedActiveSkillTypes,ExcludedActiveSkillTypes,SupportsGemsOnly,Unknown1,Unknown2,Unknown3,Unknown4,CastTime,ActiveSkillsKey,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,GrantedEffectsKey
AtlasExilesOrionGeyserWave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesOrionGeyserWaveDoodads,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesOrionGeyserWaveSmall,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesOrionGeyserWaveSmallInfluence,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesOrionGeyserWaveDoodadsSmall,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesWarlordEnrage,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesWarlordEnrageSpectre,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExilesOrionGeometrySpellOrionDoodadObliterations,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionBossDetonateBall,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall1,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall3,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall4,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall5,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall6,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall7,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDeathZoneDetonateBall8,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestNessaCrabScreech,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1082, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
EGHeistDemolitionistBarrelDetonate,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1082, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
EGHeistCultistDetonateCanisters,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistRobotCrucibleAwaken,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1082, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EGHeistAgilityPullLever,False,[],1f,0f,,4,[],[],False,0,[],False,2,3330,"<1082, 0>",False,False,[],"<1, 0>","<null, null>",False,[],<null>
EGHeistRobotCrucibleAlert,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistCultistDetionationProjectile,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistRobotCrucibleActivationWave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistRobotSkitterLeapAttach,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistRobotArgusActivationWave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1333,"<1082, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
EGHeistRobotArgusOverchargeBuff,False,[],1f,0f,,4,[],[],False,0,[],False,2,1333,"<1082, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EGHeistFreidrichBloodSuck,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGHeistFriedrichDetonateMinions,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1082, 0>",False,False,[],"<36, 0>","<null, null>",False,[],<null>
EGSwampBehemothWarp,False,[],1f,0f,,4,[],[],False,0,[],False,2,3333,"<1082, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
EGCrimsonPriestSmashBench,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGCrimsonPriestCandlesOut,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGCrimsonPriestLightsOut,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGRitualAddSpeedBuff,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGReaperWraithSlowingChains,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGRitualBloodTotemWave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGMavenMapSpaceVines,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1082, 0>",False,False,[],"<27, 0>","<null, null>",False,[],<null>
EGRitualBloodTotemWaveSlow,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EGRitualBloodTotemWaveFast,False,[],1f,0f,,4,[],[],False,0,[],False,2,500,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportUniqueTriggerWarcryFromEnduranceChargeLost,True,[62],1f,0f,,4,"[36, 0]","[32, 0, 35, 0, 25]",False,1321200022,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportUniqueCurseOnHit,True,"[68, 0, 96]",1f,0f,,4,[36],"[32, 0, 35, 0, 11]",False,2807178502,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoBomberRun,False,[],1f,0f,,4,[],[],False,0,[],False,2,1330,"<928, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoBomberBoom,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoBomberBang,False,[],6f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoBomberBang2,False,[],3f,0.045f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoBomberBang2_2,False,[],3f,0.045f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalThaneStep,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalModFireStep,False,[],3f,0.045f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalModEarthquakeStep,False,[],0.9f,0.045f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidBeam,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation1,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation3,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation4,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation5,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation6,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation7,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TranslateRotatePyramidVariation8,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1072, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PyramidBeamSmash,False,[],1.19f,0.0375f,,4,[],[],False,0,[],False,2,200,"<986, 0>",False,False,[],"<null, null>","<36, 0>",False,[],<null>
Dynamite,False,[],1f,0f,,4,[],[],False,2161920597,[],False,2,0,"<1084, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
TriggeredMonkeyBomb,False,[],0.95f,0.04f,,4,[],[],False,0,[],False,2,1750,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ScourgeArrow,False,[],1f,0.0233f,,2,[],[],False,3460540220,[],False,2,1000,"<1085, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ScourgeArrowRoyale,False,[],0.562f,0.0233f,,2,[],[],False,2454150864,[],False,2,1000,"<1085, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveEssenceRelease,False,[],1f,0f,,4,[],[],False,0,[],False,2,100,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveLightRelease,False,[],1f,0f,,4,[],[],False,0,[],False,2,100,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoVaalMapBossGeyserTransition,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DynamiteBoom,False,[],1f,0f,,4,[],[],False,2868558202,[],False,2,1000,"<1086, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
FlareImpact,False,[],1f,0f,,4,[],[],False,3766191831,[],False,2,1000,"<1087, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RainOfSpores,False,[],1.9615f,0.0402f,,2,[],[],False,2009437036,[],False,2,1000,"<1088, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RainOfSporesRoyale,False,[],0.8615f,0.0413f,,2,[],[],False,4052585110,[],False,2,1000,"<1088, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalRainOfSpores,False,[],1.6f,0.0432f,,4,[],[],False,0,[],False,2,1000,"<1088, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
BetrayalRainOfSporesFort,False,[],1.6f,0.0432f,,4,[],[],False,0,[],False,2,1000,"<1088, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
AtlasBasiliskRainOfSpores,False,[],1.3f,0.0432f,,4,[],[],False,0,[],False,2,1500,"<1088, 0>",False,False,[],"<24, 0>","<null, null>",False,[],<null>
RainOfSporesOnAttackingWithBow,False,[],1.9615f,0.0402f,,2,[],[],False,1391548680,[],False,2,1000,"<1089, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SummonRelic,False,[],1f,0f,,3,[],[],False,3381326090,[],False,2,1000,"<1090, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ChampionTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,830,"<1091, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RelicTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,200,"<1091, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoPizzaSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,3330,"<1092, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalPizzaSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2130,"<1092, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionPizzaSlam,False,[],1.6f,0.04f,,4,[],[],False,0,[],False,2,5000,"<1092, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionPizzaSlamUnique,False,[],1.6f,0.04f,,4,[],[],False,0,[],False,2,5000,"<1092, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoAbyssSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1093, 0>",False,False,[],"<null, null>","<152, 0>",False,[],<null>
NinjaCopAbyssSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,1830,"<1093, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
LegionSandAbyssSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1093, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
AfflictionPhysAbyssSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,50,"<1093, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
HarvestCrabAbyssSlam,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1093, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
ProtoPizzaSlice,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1094, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoPizzaSlice2,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<1094, 0>",False,False,[],"<16, 0>","<null, null>",False,[],<null>
SynthesisEnergySlice,False,[],2.4f,0.0425f,,4,[],[],False,0,[],False,2,3000,"<1094, 0>",False,False,[],"<16, 0>","<null, null>",False,[],<null>
ProtoProjectileShield,False,[],2f,0.045f,,4,[],[],False,0,[],False,2,2000,"<1095, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveAbyssSpawnObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
DelveTaowuFlameGeyser,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalJanusGoldGeyser,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveBombAzurite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
DelveBombGeodite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
DelveBombSulphite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
DelveBombVaalite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
DelveBombVoidite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
DelveTaowuBlackHole,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ZanaRoseGround,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ZanaRosePod,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProtoVaalMapBossGeyser,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalCameriaIceSpike,False,[],1f,0f,,4,[],[],False,0,[],False,2,200,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalCatarinaStaff,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalCatarinaStaffGround,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpawnObjectSynthesisGolemVTurretLeft,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpawnObjectSynthesisGolemVTurretRight,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisColdCascadeObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisGuardian2VolatileSpawn,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisGolemSpawnGuardianPylon,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1096, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
SynthesisGolemSpawnGuardianPylon2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1096, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
SynthesisGolemSpawnGuardianPylon3,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1096, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
SynthesisGolemSpawnGuardianPylon4,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1096, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
SynthesisGolemSpawnGuardianPylon5,False,[],1f,0f,,4,[],[],False,0,[],False,2,1670,"<1096, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
LegionTemplarSergeantSpawnGroundBeam,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionTemplarGeneralSpawnShield,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionLioneyeSpawnFlareObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionLioneyeSpawnFireCircleObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BlightSpawnFungalGroundEffects,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BlightHellionBossRock,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasCrusaderMageguardSpawnBomb,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasCrusaderMageguardSpawnBombSpectre,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileOrionSpawnVolatile,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileOrionSpawnGeysers,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileOrionSpawnGeysersInfluence,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileOrionSpawnClones,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileWarlordSpawnSlamGlove,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1096, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
AtlasExileWarlordSpawnCascadeGloveR,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileWarlordSpawnCascadeGloveL,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileEyrieArcherSpawnCrystal,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasBasiliskWyvernSpawner,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDemonColdIceSpikeObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AfflictionDemonLightningGigaBallObject,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistScienceUndeadPortalSpawner,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistScienceSpawnLightningVolatile,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistScienceSpawnDumpingPortal,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistScienceSpawnLightningWaterfall,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistScienceSpawnGoldenShower,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOHeistThugTrapperPlacedBomb,False,[],1f,0f,,4,[],[],False,0,[],False,2,3730,"<1096, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
SOHeistThugTrapperLightningGridMine,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOIceSaplingRune,False,[],1f,0f,,4,[],[],False,0,[],False,2,3000,"<1096, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
SODominusStandaloneSpawner,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOBrutusCageSpawner,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOIceSaplingRuneOrb,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneShavTeleportMarker,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneHydraTurret1,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneHydraTurret2,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneDespairBearCrack,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneAdusLightningPillar,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<13, 0>","<null, null>",False,[],<null>
SOSwampBehemothSpawnPod,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOStandaloneKitavaXNuke,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SOExpeditionBoneCultistMedvedEgg,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1096, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
SOHellscapeFleshEliteBloodOrb,False,[],1f,0f,,4,[],[],False,0,[],False,2,2666,"<1096, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
SOHellscapeDemonBossFissure,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1096, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasEyrieSpawnFrozenHalfPipe,False,[],1.5f,0.04f,,4,[],[],False,0,[],False,2,1000,"<1151, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RelicTriggeredNova,False,[],0.9f,0.064f,,4,[],[],False,0,[],False,2,1000,"<1097, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SkullRelicTriggeredNova,False,[],0.9f,0.064f,,4,[],[],False,0,[],False,2,1000,"<1097, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedSpellDamageFinal1h,True,[],1f,0f,d,4,[],[],False,2214915757,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedSpellDamageFinal2h,True,[],1f,0f,d,4,[],[],False,1267296686,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedAttackDamageFinal1h,True,[],1f,0f,d,4,[],[],False,1251508664,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedAttackDamageFinal2h,True,[],1f,0f,d,4,[],[],False,3762937393,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedAttackSpeed,True,[],1f,0f,d,4,[],[],False,643565981,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedCastSpeed,True,[],1f,0f,d,4,[],[],False,4284905885,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveModSocketedSpellManaCost,True,[1],1f,0f,d,4,[],[],False,2496807063,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
