Id,BuffDDSFile,EPKFiles1,EPKFiles2,MiscAnimatedKeys1,Flag0,BuffName,Key0,Key1,BuffDescription,EPKFile,HasExtraArt,ExtraArt,Unknown0,EPKFiles,Keys0,Keys1
affliction_modded_snakes,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_01.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_snakes2,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_02.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_tearing,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_tearing.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_spiderlegs,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_spiderlegs.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare1,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_01.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare2,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_02.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare3,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_03.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_corpse_degen,Art/2DArt/BuffIcons/BloodCloudDebuff.dds,[Metadata/Effects/StatusAilments/blood_frenzy.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
singularity_aura_self,Art/2DArt/BuffIcons/CrippleDebuff.dds,[Metadata/Effects/StatusAilments/NoEffect.epk],[Metadata/Effects/Microtransactions/Aura/Uniques/Gloomeye/GloomeyeAura.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_scientist_mtx,,[],[Metadata/Effects/Microtransactions/Aura/thaumaturgy_scientist/Scientist_Aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_project_mtx,,[],[Metadata/Effects/Microtransactions/Aura/thaumaturgy_project/Project_CharacterFX.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ghoulish_corpse_remove,,[Metadata/Effects/Microtransactions/Misc/uniques/Disciple_of_Kitava/consume.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
orion_beam_bomb_slow,Art/2DArt/BuffIcons/CorruptionDegenDebuff.dds,[Metadata/Effects/Spells/monsters_effects/essence/corruptionaura/player_aura.epk],[Metadata/Effects/Spells/monsters_effects/essence/corruptionaura/essence_corruption.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vomit_chunk_stew,Art/2DArt/BuffIcons/VomitSlowDebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
spellslinger,Art/2DArt/SkillIcons/Spellslinger.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dragon_hunter_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_ash.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dragon_hunter_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dragon_hunter_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_thunder.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dragon_hunter_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_thunder_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_dragon_hunter,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_dragon_hunter,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/DragonHunter/buff_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare4,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_04.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare5,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_05.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare6,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_06.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare7,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_07.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare8,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_08.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare9,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_09.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare10,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_10.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
hinder_from_stormbind,Art/2DArt/BuffIcons/CrippleDebuff.dds,[Metadata/Effects/Spells/channelled_run_explosion/slow_epk/slower.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
snipe_stages,Art/2DArt/SkillIcons/SnipeSkillIcon.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_boss_deathzone_inner_degen,Art/2DArt/BuffIcons/DeathZoneInner.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_boss_deathzone_outer_degen,Art/2DArt/BuffIcons/DeathZoneOuter.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_extra_head_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_IL/affected_01_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_tearing_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_tearing_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_hive_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_hive_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_tentacles_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_tentacles_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_snakes_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_01_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_snakes2_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_snakes_02_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_spiderlegs_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affected_epks/affected_spiderlegs_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare1_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_01_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare2_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_02_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare3_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_03_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare4_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_04_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare5_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_05_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare6_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_06_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare7_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_07_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare8_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_08_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare9_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_09_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_nightmare10_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/Nightmare_10_on_death.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_neutral_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnDeath.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_fire_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnDeath_Fire.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_lightning_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnDeath_Light.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_cold_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnDeath_Ice.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_physical_on_death,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnDeath_Phys.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/Nightmares/OnMod.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_fire,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/skillDaemons/epk/fire.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_cold,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/skillDaemons/epk/cold.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_lightning,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/skillDaemons/epk/lightning.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_physical,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/skillDaemons/epk/Phys.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
affliction_modded_neutral,,[Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/skillDaemons/epk/neutral.epk],[],"[<52, 0>]",False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_light,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_agony,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_ash.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_thunder.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/Stygian/buff_thunder_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_spectres,,[Metadata/Effects/Microtransactions/Spells/raise_spectre_stygian_02/spectre.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
hinder_from_stormbind_gore,Art/2DArt/BuffIcons/CrippleDebuff.dds,[Metadata/Effects/Microtransactions/Spells/stormbind/slower.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
desecrate_stygian_corpse_effect,,[Metadata/Effects/Microtransactions/Spells/desecrate_stygian/corpse.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
siphon_scientist,Art/2DArt/SkillIcons/Siphon.dds,"[Metadata/Effects/Microtransactions/Spells/siphon_scientist/epk/drain.epk, Metadata/Effects/Microtransactions/Spells/siphon_scientist/epk/drain.epk, Metadata/Effects/Microtransactions/Spells/siphon_scientist/epk/drain.epk]",[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_stance_polaris,,[Metadata/Effects/Microtransactions/Spells/flesh_stone_stance/flesh_stance.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
sand_stance_polaris,,[Metadata/Effects/Microtransactions/Spells/flesh_stone_stance/stone_stance.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
siphon_project,Art/2DArt/SkillIcons/Siphon.dds,"[Metadata/Effects/Microtransactions/Spells/siphon_project/epk/drain.epk, Metadata/Effects/Microtransactions/Spells/siphon_project/epk/drain.epk, Metadata/Effects/Microtransactions/Spells/siphon_project/epk/drain.epk]",[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_armour_polaris,,[Metadata/Effects/Microtransactions/Spells/flesh_stone_stance/flesh_armour.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
sand_armour_polaris,,[Metadata/Effects/Microtransactions/Spells/flesh_stone_stance/stone_armour.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
seismic_cry,Art/2DArt/SkillIcons/SeismicCry.dds,[Metadata/Effects/Spells/warcries/seismic_cry/Seismic_Character.epk],[],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ancestral_cry,Art/2DArt/SkillIcons/WarCryAncestral.dds,[Metadata/Effects/Spells/warcries/ancestral_cry/Ancestral_Presence.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_angelix,,[],[Metadata/Effects/Microtransactions/Aura/angeldemon_angelic/Angelic_Aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_demonic,,[],[Metadata/Effects/Microtransactions/Aura/angeldemon_demonic/Demonic_Aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
immortal_call_angelic,Art/2DArt/BuffIcons/invulnerability.dds,[Metadata/Effects/Microtransactions/Spells/ImmortalCall/angelic/Angelic_ImmortalCall.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
penance_brand_charge,Art/2DArt/SkillIcons/PhysicalLightningBrand.dds,[Metadata/Effects/Spells/conduit_sigil/phys_lightning/chargedup_low.epk],[],[],False,,"<null, null>","<null, null>",,,True,,[],[],[],"<null, null>"
ground_fire_burn_demonic,Art/2DArt/SkillIcons/groundfire.dds,[Metadata/Effects/Microtransactions/Spells/flame_dash/demonic/ignite.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_light,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_agony,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_ash.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_thunder.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
glimmerwood_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/buff_thunder_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ignited_glimmerwood,Art/2DArt/BuffIcons/buffonfire.dds,[Metadata/Effects/Microtransactions/Spells/heralds/glimmerwood/ignite_ash.epk],[Metadata/Effects/Spells/supports/aurafy/fire.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
fragile_regrowth,Art/2DArt/BuffIcons/FragileRegrowth.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
infernal_cry,Art/2DArt/SkillIcons/WarCryInfernal.dds,[Metadata/Effects/StatusAilments/NoEffect.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_crab_screech_buff,Art/2DArt/BuffIcons/buffonfire.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/bulb/Crab/enrage_epk/enrage.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_crab_screech_debuff,Art/2DArt/BuffIcons/HarvestDebuffCold.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/bulb/Crab/debuff_epk/debuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_plague_spider_slow,Art/2DArt/BuffIcons/HarvestDebuffSlow.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/scale/PlagueSpider/webbed.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
frenzy_charge_blood_dance_art_variation,Art/2DArt/BuffIcons/chargedex.dds,[],[],[],True,,"<null, null>","<null, null>",,,False,,[],[],"[<4, 0>]","<null, null>"
curse_nova_fated_curse_immunity_player,Art/2DArt/SkillIcons/CurseNova.dds,[Metadata/Effects/Microtransactions/Misc/uniques/Geofri/Geofri_powerup.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_hulk_enrage,,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/thorn/BrambleHulk/enraged.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
penance_brand_many_charge,Art/2DArt/SkillIcons/PhysicalLightningBrand.dds,"[Metadata/Effects/Spells/conduit_sigil/phys_lightning/chargedup.epk, Metadata/Effects/Spells/conduit_sigil/phys_lightning/chargedup_mid_monster.epk, Metadata/Effects/Spells/conduit_sigil/phys_lightning/chargedup_big_monster.epk]",[],[],False,,"<null, null>","<null, null>",,,True,,[],[],[],"<null, null>"
winter_brand_primary,Art/2DArt/SkillIcons/ColdBrand.dds,"[Metadata/Effects/Spells/conduit_sigil/cold/primary_DOT_sml.epk, Metadata/Effects/Spells/conduit_sigil/cold/primary_DOT_mid.epk, Metadata/Effects/Spells/conduit_sigil/cold/primary_DOT_big.epk]",[],[],False,,"<null, null>","<null, null>",,,True,,[],[],[],"<null, null>"
winter_brand_secondary,Art/2DArt/SkillIcons/ColdBrand.dds,[Metadata/Effects/Spells/conduit_sigil/cold/secondary_DOT.epk],[],[],False,,"<null, null>","<null, null>",,,True,,[],[],[],"<null, null>"
rallying_cry,Art/2DArt/SkillIcons/RallyingCry.dds,[Metadata/Effects/Spells/inspiring_cry/buff.epk],[],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_boss_raven_screech_debuff,Art/2DArt/BuffIcons/RavenBossScreech.dds,[Metadata/Effects/StatusAilments/NoEffect.epk],[],[],False,,"<null, null>","<null, null>",,,False,,"[1, 4, 6, 8, 10, 12, 14, 16, 18, 20]","[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_01.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_02.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_03.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_04.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_05.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_06.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_07.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_08.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_09.epk, Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/bulb/epk/audio_distort_10.epk]",[],"<null, null>"
player_aura_frost_viking,,[],[Metadata/Effects/Microtransactions/Aura/Frost_Viking/Frost_Viking_Aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
winter_brand_orb,,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],"[<77, 0>]","<null, null>"
harvest_beast_roar_debuff,Art/2DArt/BuffIcons/HarvestDebuffSlow.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/thorn/BeastT3/slowed.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
keystone_impale_cannot_be_impaled,Art/2DArt/BuffIcons/cannotbeimpaled.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
harvest_rhex_screech_debuff,Art/2DArt/BuffIcons/LightningSearingBond.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/bulb/Rhex2/lightningDebuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
alchemists_genius,Art/2DArt/BuffIcons/AlchemistsGenius.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
penance_brand,Art/2DArt/SkillIcons/PhysicalLightningBrand.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
wintertide_brand,Art/2DArt/SkillIcons/ColdBrand.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arcanist_brand,Art/2DArt/SkillIcons/ConduitSigilPurple.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
debilitate_debuff,Art/2DArt/BuffIcons/debilitationdebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],"[<66, 0>]","<null, null>"
malediction_debuff,Art/2DArt/SkillIcons/passives/Occultist/FatefulEchoes.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],"[<68, 0>]","<null, null>"
berserker_war_bringer,Art/2DArt/SkillIcons/passives/Berserker/WarBringer.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
crown_of_thorns_ground,Art/2DArt/BuffIcons/OshabiSacredAshes.dds,[Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_boss/final/crown_of_thorns/player_debuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
spectral_wolf_pack,Art/2DArt/SkillIcons/IllusionaryWolf.dds,[],[],[],False,,"<null, null>","<null, null>",,,True,,[],[],[],"<null, null>"
crown_of_thorns_stacking,Art/2DArt/BuffIcons/OshabiSacredAshes.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
enduring_cry_charge_benefits_cry_wolf,Art/2DArt/SkillIcons/WarCryEnduring.dds,[Metadata/Effects/Microtransactions/Spells/warcries/wolf_cry/enduring/endurance_charges_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
oshabi_blue_aura,Art/2DArt/BuffIcons/OshabiColourPhasesBlue.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
